#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
#Std. deviation	8.147e+06	1.561e+06	1.224e+06	4.281e+05	2.541e+05	1.593e+05	3.638e+04	2.775e+04	1.66e+04	1.401e+04	1.135e+04	5161	3132	869.6	466.8	173.3	162.2	97.8	14.15	8.75	5.233	5.038	4.517	3.425	3.24	2.097	1.72	1.377	1.229	0.8326	0.669	0.3212	6.806e-10	6.806e-10	6.806e-10
#Proportion of variance explained	0.9403	0.03451	0.02124	0.002596	0.0009149	0.0003597	1.875e-05	1.091e-05	3.902e-06	2.782e-06	1.826e-06	3.774e-07	1.39e-07	1.071e-08	3.088e-09	4.253e-10	3.729e-10	1.355e-10	2.837e-12	1.085e-12	3.88e-13	3.596e-13	2.891e-13	1.662e-13	1.488e-13	6.232e-14	4.191e-14	2.688e-14	2.141e-14	9.822e-15	6.342e-15	1.461e-15	6.562e-33	6.562e-33	6.562e-33
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
c25	-6.758e-07	-2.314e-06	-9.2e-07	1.432e-06	-1.229e-06	-6.599e-06	3.569e-05	4.357e-05	-5.895e-06	-3.085e-05	-2.028e-05	0.0002357	-0.0006008	4.065e-05	0.0008728	-0.005619	0.003867	0.002766	0.03091	0.1221	0.05282	-0.1219	0.3234	0.009703	0.2259	0.4582	0.6991	0.0411	0.1125	-0.2748	0.06918	-0.1322	3.425e-12	-1.471e-13	7.359e-15
c26	-0.03101	-0.002615	0.04902	0.3143	-0.8204	-0.4715	-0.0184	0.007139	0.004789	-0.02991	0.03304	-0.00178	-0.002433	0.0001924	-0.000719	0.0003846	-0.001479	-0.0003907	-9.668e-08	2.256e-05	2.162e-06	-1.345e-05	-2.089e-05	-1.294e-05	-1.075e-05	1.106e-05	4.617e-06	2.956e-06	3.871e-06	-2.174e-07	-6.799e-07	-3.729e-07	-1.615e-16	2.662e-16	-1.02e-16
c27	-0.0009075	-0.00639	-0.003847	-0.002123	0.002102	0.003382	-0.007994	-0.007425	-0.009808	0.00288	0.08243	0.3613	-0.9142	-0.04227	0.1573	-0.001844	0.00857	0.003194	0.0009198	0.001017	-0.0001222	0.0005767	-0.0006341	0.0007401	-0.001936	-0.0003861	-0.0001195	-0.0006644	0.0002156	-8.864e-05	-5.157e-05	0.0001357	-1.769e-15	4.788e-16	1.041e-16
c28	-5.815e-05	-0.0003555	-0.0002105	-4.109e-05	0.0002163	0.0004758	0.0002263	-0.001982	0.001098	0.0007115	0.004721	0.01707	-0.06102	0.000499	-0.4004	0.5265	0.1934	0.05969	0.006993	0.08509	-0.1153	-0.008444	-0.2163	0.1029	0.3039	0.018	-0.01454	-0.1068	-0.007369	-0.02421	0.01889	0.02828	0.05433	0.05768	-0.5719
c29	-0.0001171	-0.0006525	-0.0003994	3.116e-05	0.0007574	0.001122	0.0002408	-0.005667	0.001025	0.00382	0.01627	0.03239	-0.1265	0.03	-0.8112	-0.5587	-0.09295	-0.02548	-0.009297	-0.004034	0.004618	0.003111	0.02375	-0.01415	-0.03444	-0.0006789	-0.000321	0.01221	-0.0007823	0.003593	-0.002692	-0.002754	3.522e-14	1.631e-15	-3.747e-16
c32	-5.483e-05	-0.0003372	-0.0001995	-4.031e-05	0.0001978	0.0004546	0.0002288	-0.001837	0.001114	0.0005758	0.004175	0.0162	-0.0582	-0.000705	-0.3845	0.568	0.1993	0.06018	-0.005443	-0.06995	0.108	0.01402	0.1986	-0.08822	-0.272	-0.01918	0.01722	0.09627	0.009025	0.01842	-0.01695	-0.02537	-0.05433	-0.05768	0.5719
c33	-3.325e-06	-1.827e-05	-1.098e-05	-7.892e-07	1.849e-05	2.126e-05	-2.495e-06	-0.0001448	-1.56e-05	0.0001357	0.0005464	0.0008797	-0.002813	0.001204	-0.01597	-0.04145	-0.005926	-0.0004918	0.01244	0.155	-0.2232	-0.02247	-0.4149	0.1912	0.5759	0.03718	-0.03176	-0.203	-0.01639	-0.04263	0.03583	0.05365	-0.05433	-0.05768	0.5719
c38	-0.0004046	4.74e-05	0.0002112	0.0009862	0.002063	0.0009883	-0.002143	-0.002298	-0.00172	0.00231	0.006151	-0.002751	-0.02379	-0.02281	-0.08444	0.289	-0.9445	-0.1235	0.0154	0.01906	-0.0002649	-0.01311	-0.0006274	-0.0007306	0.00257	0.003894	-0.001526	0.002108	0.0003905	-0.0005073	0.0003774	0.0006943	-2.582e-14	1.2e-15	3.747e-16
c39	-0.02707	0.0005735	0.0194	0.3028	-0.1719	0.4824	0.5487	0.4877	-0.04733	0.2854	0.1418	-0.04568	-0.0119	0.001954	0.001086	0.0005686	0.0002093	-7.093e-05	-4.768e-06	2.561e-05	2.497e-05	-1.87e-05	-2.691e-05	-4.96e-06	-2.174e-05	-2.933e-05	1.184e-06	-4.822e-07	8.043e-06	6.802e-06	-9.057e-06	3.156e-06	-4.58e-16	4.163e-16	-2.533e-16
c40	-0.01298	-0.01622	0.003232	0.1391	-0.1042	0.2437	-0.5011	0.06401	-0.1194	0.3465	-0.4564	-0.5076	-0.2332	-0.007101	0.008583	-0.002052	0.005188	0.001569	0.0001826	0.0004642	-0.0001047	-6.385e-06	-2.407e-05	-6.64e-05	-1.039e-05	-6.704e-05	-7.635e-05	1.656e-05	-4.976e-05	-1.274e-05	-3.84e-05	3.922e-05	-1.11e-15	-1.804e-16	1.249e-16
