#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
#Std. deviation	2.877	2.231	1.904	1.502	1.388	1.202	0.9228	0.829	0.8113	0.7185	0.6309	0.5628	0.511	0.4442	0.3366	0.3299	0.2977	0.2796	0.2484	0.2297	0.1958	0.1487	0.1443	0.08909	0.07984	0.07368	0.04325
#Proportion of variance explained	0.3066	0.1844	0.1342	0.08352	0.07132	0.05351	0.03154	0.02545	0.02438	0.01912	0.01474	0.01173	0.009669	0.007307	0.004195	0.00403	0.003281	0.002896	0.002285	0.001954	0.00142	0.0008194	0.0007711	0.0002939	0.0002361	0.0002011	6.927e-05
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
c2	0.2035	-0.2481	0.1828	-0.1068	0.06892	-0.1255	0.2514	-0.3224	0.1617	-0.07574	-0.158	0.03994	0.04249	0.001046	-0.09663	-0.2769	0.111	0.1378	0.05345	0.04419	0.1323	0.005638	0.03551	0.2073	-0.2722	-0.5764	-0.1184
c3	-0.2165	0.281	-0.1034	0.01736	0.00632	-0.2345	0.2164	-0.1289	0.09469	-0.07347	-0.03473	0.01885	-0.005809	-0.1616	-0.1602	-0.04623	0.1884	0.02744	0.189	-0.6136	-0.2679	0.1237	0.3672	0.02716	0.009874	0.05654	0.02206
c4	-0.07129	-0.05206	0.1388	-0.2488	0.1923	-0.4408	0.4186	0.5023	-0.1303	0.2334	0.1495	-0.0739	-0.122	0.136	0.03404	0.09026	0.06148	0.0912	-0.08527	0.0602	0.04631	0.04212	0.000158	-0.02685	-0.00969	-0.08332	0.2749
c5	-0.1726	0.2899	-0.09748	0.05031	-0.04873	-0.2901	0.1736	-0.2593	-0.1611	-0.2381	0.09157	-0.119	-0.05868	0.1364	0.1447	-0.03826	-0.01986	-0.5318	0.3069	0.2709	0.2919	-0.00644	-0.04665	0.02266	-0.04142	0.005147	-0.0008394
c6	0.2199	-0.263	0.1377	-0.06544	0.01627	-0.07446	0.1943	-0.2868	0.01024	-0.1549	-0.01785	-0.03005	0.07829	0.04572	0.3563	0.5871	-0.1169	-0.2359	-0.207	-0.2158	-0.2519	0.05061	-0.05413	-0.004887	0.006855	0.01647	0.01593
c7	0.1836	-0.09549	0.09613	-0.03313	0.0136	-0.3172	-0.315	-0.283	-0.6594	0.2198	0.2591	0.05589	0.03707	-0.2361	-0.125	-0.07264	0.08507	0.0394	0.03026	-0.01317	-0.1551	-0.008562	-0.03142	-0.005509	0.003374	0.0008048	-0.01526
c8	-0.2722	-0.2215	0.02377	0.1791	0.03561	-0.08261	0.06706	0.05171	-0.03686	-0.0006739	-0.03719	-0.1204	0.3691	-0.04565	-0.1107	-0.0158	-0.09187	0.00856	-0.01177	-0.04487	0.00359	-0.1693	-0.1809	0.6694	-0.1812	0.3217	0.06565
c9	-0.2779	-0.2115	0.01092	0.1456	0.006535	-0.0601	0.02407	0.0479	0.02923	0.0392	-0.1572	-0.04099	0.3947	-0.12	0.04309	0.09685	0.1107	0.007519	0.2047	0.5031	-0.3833	0.1684	0.3046	-0.2314	0.03135	-0.09076	-0.04292
c10	-0.2702	-0.2245	0.01769	0.1717	0.03208	-0.08156	0.08467	0.0447	-0.05343	0.01319	0.03244	-0.1571	0.3111	-0.03744	-0.1406	-0.1265	-0.2127	-0.1107	-0.1013	-0.3495	0.224	-0.08433	-0.2877	-0.4753	0.169	-0.1997	-0.2071
c11	-0.2813	-0.2017	-0.003011	0.08781	0.03531	0.02911	-0.08633	-0.1156	0.09666	-0.1053	0.1192	0.04655	-0.2788	0.1498	-0.4551	0.1767	0.5355	-0.2094	-0.3066	0.08595	-0.05635	0.08898	-0.1664	-0.02261	-0.03051	-0.01561	0.04177
c12	0.2186	-0.1946	0.1937	0.04943	0.1469	-0.2107	0.177	-0.308	0.2974	0.04386	-0.03966	-0.05281	-0.07885	0.007963	-0.09911	-0.2851	-0.0132	0.08899	0.03063	0.1354	0.04625	-0.02006	-0.001112	-0.2085	0.2755	0.5735	0.109
c13	0.2481	-0.03522	0.07367	0.3103	0.2147	-0.1376	0.09286	0.3391	0.06096	-0.04924	0.05378	0.1464	-0.2174	-0.2646	-0.08298	0.1474	0.02873	-0.1552	0.1357	0.04201	0.00668	-0.05008	0.02512	0.1044	0.01879	0.06716	-0.6376
c14	-0.1559	0.1011	0.3356	-0.2384	0.02982	-0.04669	-0.1677	0.07477	0.08662	0.2597	-0.4606	0.2463	-0.001433	-0.2018	0.2505	-0.1718	0.225	-0.3626	0.009702	-0.08531	-0.081	-0.06192	-0.2766	0.01103	0.03621	0.02543	0.003284
c15	-0.1207	0.2859	0.2349	-0.188	0.001348	-0.2165	-0.179	-0.1328	-0.0289	0.05411	-0.2433	-0.1155	0.1629	0.349	-0.09827	0.3263	0.08062	0.3256	-0.0953	0.04046	0.2297	-0.0677	0.1092	0.001156	0.05582	0.1079	-0.4107
c16	-0.2799	-0.1701	0.1734	0.08322	0.04557	-0.03805	-0.1261	-0.03155	-0.0962	-0.01268	-0.0594	0.1005	-0.2413	-0.07843	0.1209	-0.1586	-0.3086	-0.1538	-0.4439	0.003652	0.2072	0.08311	0.5759	0.05506	-0.07806	0.03385	-0.02038
c17	-0.2883	-0.1905	0.1063	0.08002	0.05218	-0.008588	-0.09661	-0.06478	-0.03024	-0.06518	0.01843	0.1244	-0.2639	-0.006134	0.2276	0.08194	-0.08824	0.3359	0.3438	-0.08987	0.1363	0.5638	-0.2808	-0.0215	-0.1587	0.09044	-0.03648
c18	-0.2887	-0.1993	0.05723	0.05117	0.1173	0.02436	-0.06634	-0.08748	-0.01732	-0.1074	0.07148	0.06474	-0.2914	0.0434	0.2205	0.08862	0.06135	0.2117	0.2783	-0.03214	-0.06569	-0.673	0.07066	0.01761	0.255	-0.145	0.06734
c19	-0.1177	0.2123	0.3908	-0.1037	0.03565	0.04002	-0.02707	-0.03133	0.07505	-0.05953	0.05379	-0.1514	-0.2123	0.06313	-0.3664	-0.02011	-0.5329	-0.07496	0.07989	0.1003	-0.457	-0.005464	-0.1516	0.02801	-0.03892	-0.1183	-0.01085
c20	-0.09211	0.193	0.341	-0.006778	0.05934	0.1313	0.07746	-0.06082	0.1749	-0.0009185	0.5875	0.5383	0.3545	0.04668	0.06383	-0.002896	0.03652	0.002843	-0.02562	0.02453	0.07544	-0.008049	0.03886	-0.00745	-0.003722	0.008347	0.0005531
c21	-0.03488	0.04633	-0.1722	-0.1826	0.6289	0.1271	-0.04122	-0.06481	-0.03819	-0.04885	-0.01175	-0.03276	0.05	-0.01651	0.01777	-0.007348	-0.00318	-0.01387	0.001831	-0.008196	-0.04637	-0.1886	0.005054	-0.281	-0.5968	0.184	-0.03023
c22	-0.032	0.04745	-0.1772	-0.179	0.6233	0.137	-0.06684	-0.08228	-0.04623	-0.04668	-0.01666	-0.03061	0.09798	-0.03379	-0.02998	-0.00204	-0.05082	-0.05713	-0.02583	0.03004	0.04994	0.267	-0.003979	0.2739	0.5611	-0.1628	0.0107
c23	0.05095	-0.2262	-0.3445	-0.1182	-0.0406	-0.2213	-0.08118	0.0541	-0.01762	0.02321	-0.1912	0.5975	0.03898	0.4359	-0.2175	-0.004415	-0.265	-0.1209	0.1481	-0.04682	-0.09103	-0.0244	0.02321	-0.009631	0.01633	0.03568	-0.01288
c24	-0.0315	0.1101	0.05557	0.338	0.07239	0.3928	0.4508	-0.2073	-0.3168	0.5014	-0.203	0.1187	-0.1032	0.1729	-0.07813	0.08759	-0.00708	-0.009952	0.0408	0.00202	0.01725	-0.00625	0.01657	-0.001052	0.006362	0.007621	-0.004385
c25	-0.1826	-0.1318	-0.205	-0.3662	-0.1635	0.1205	0.2183	-0.06356	-0.04798	0.1213	0.2436	-0.1128	-0.08865	0.1689	0.2402	-0.3184	0.06586	0.00115	-0.1245	0.03024	-0.2852	0.03412	-0.05082	0.08288	0.04745	0.1309	-0.5135
c26	-0.1637	0.01693	-0.312	-0.2295	-0.1175	-0.1101	0.0544	-0.2308	0.3084	0.4156	0.09559	0.06517	-0.09179	-0.4721	-0.1286	0.3135	-0.2091	0.03261	-0.02109	0.1464	0.1843	-0.07849	-0.05534	0.01633	-0.02952	-0.04725	-0.01557
c27	-0.09036	0.3038	-0.1861	0.223	0.02814	-0.2284	0.1932	-0.08003	-0.1082	-0.2943	-0.1733	0.2759	-0.03394	-0.1638	0.1338	-0.09878	-0.05612	0.3141	-0.4391	0.1889	-0.1898	-0.05465	-0.2902	-0.03838	0.04086	-0.04105	0.001291
c28	-0.04289	-0.1169	0.1289	-0.4246	-0.1666	0.2762	0.2959	0.0779	-0.3347	-0.4097	-0.1576	0.1565	0.02498	-0.3037	-0.2648	0.09224	0.01171	0.0369	0.09228	0.05596	0.1706	-0.03491	0.04634	-0.07103	0.07761	0.1803	-0.006735
#Scores	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
1	-2.074	4.522	1.987	-1.174	-0.3377	-1.374	-0.4622	-0.4504	-0.5241	0.00873	-0.0873	-0.9505	0.6362	0.5644	-0.1025	0.3338	0.5492	0.3021	0.1147	-0.6944	-0.03187	0.04017	0.3554	-0.03731	0.06863	0.09764	0.00156
2	-2.74	4.674	2.553	-0.8396	-0.2793	-1.641	-0.1899	-0.7719	-0.4723	-0.2751	0.2332	-0.7228	0.2323	0.545	-0.229	0.1547	-0.04796	0.2146	0.2695	-0.5145	-0.3477	0.1356	0.5428	0.0379	-0.02633	-0.04871	-0.008195
3	-1.906	3.941	2.802	-1.332	0.0004794	-0.8548	-0.7685	-0.4687	-0.4659	-0.05399	0.3068	-0.6471	0.6032	0.8354	-0.02385	0.2832	-0.08367	0.1057	-0.2382	0.7302	0.2421	-0.1756	-0.4854	-0.08148	0.006588	-0.07657	-0.06024
4	-4.335	8.63	0.4599	0.4365	-0.6509	-4.849	1.969	-2.938	-1.655	-3.188	0.3792	-0.7338	0.1877	0.6809	0.5897	-0.3028	0.08883	-1.444	0.8182	0.5382	0.1008	0.1466	0.01705	0.03895	-0.07013	0.006336	0.03444
5	-3.038	1.447	4.781	-1.519	0.1094	0.462	-1.572	0.1851	-0.3733	0.5178	-0.2494	0.576	-0.9016	-0.3007	0.4892	0.2109	-0.5082	-0.01239	-0.2463	0.01801	0.0393	-0.03648	0.00444	0.006938	0.006103	-0.047	-0.04369
6	-2.075	4.407	2.56	-1.16	-0.4833	-1.047	-0.751	-0.443	-0.5303	-0.2433	0.446	-0.9577	0.4682	0.8485	-0.2763	0.4272	-0.3679	0.344	-0.04963	0.1205	-0.08646	-0.06791	0.006622	-0.0431	0.006517	-0.05862	-0.04228
7	-2.549	5.321	1.917	-0.7393	-0.3974	-1.935	-0.1028	-1.027	-0.819	-0.798	0.3613	-0.9572	0.4726	0.8899	-0.003803	0.2378	-0.1469	-0.02778	0.1293	0.3046	0.0533	-0.02223	0.001242	-0.02744	-0.01466	-0.04401	-0.01971
8	-1.991	4.133	2.712	-1.436	-0.4594	-0.9253	-0.9739	-0.1998	-0.3147	0.2267	-0.09442	-0.9237	0.4908	0.5543	-0.25	0.3386	0.05725	0.309	-0.008922	-0.4836	-0.3087	-0.04559	0.101	-0.02119	0.05485	0.0009263	-0.03239
9	-0.4081	1.671	4.364	-1.033	0.6142	0.693	1.615	1.752	1.226	0.1386	0.3092	0.1716	0.2656	-0.4833	-0.3714	0.3159	0.2439	-0.1835	0.2165	0.2771	0.0126	-0.04576	-0.1318	0.03756	0.06115	0.04204	-0.008968
10	-4.136	0.01056	-5.139	-4.699	8.054	2.017	0.2401	-0.9897	0.4094	-0.05557	1.213	-0.428	-1.277	0.2418	0.7987	0.3322	0.3895	0.2834	0.601	-0.08231	-0.3748	-1.278	-0.05062	-0.1237	-0.00867	-0.07642	0.08755
11	-1.126	3.386	4.088	-0.4823	0.183	1.583	0.7097	0.9499	1.329	0.227	1.125	0.8636	0.8897	-0.03518	-0.1829	0.2019	0.1192	-0.3049	0.33	-0.3755	-0.01601	-0.0532	0.02645	0.01154	0.03801	0.02778	-0.01552
12	-1.832	0.08933	-2.481	-2.014	-1.467	0.16	1.345	1.01	0.3535	0.5961	0.8907	-0.5626	-0.4558	1.005	0.8213	-0.616	-0.07229	-0.1518	-0.235	0.3319	-0.1427	0.1436	-0.2638	-0.06338	0.09345	0.07151	-0.1095
13	-0.5928	1.923	4.545	-1.686	1.153	-0.3142	1.222	1.021	1.925	0.4772	-1.531	-0.1824	-0.2687	-0.909	-0.1643	-0.8725	0.8429	-0.4844	0.4759	-0.8396	-0.285	0.02987	-0.05836	0.1295	0.01882	-0.0441	-0.02568
14	-2.139	-0.2974	-2.531	-2.192	-1.143	0.2712	1.359	0.8776	0.6449	0.8856	0.8071	-0.5577	-0.2893	0.7001	0.3686	-0.4573	0.185	-0.1645	-0.2975	0.1733	-0.3085	0.2254	-0.1679	-0.06953	0.006197	-0.03589	-0.1486
15	-1.328	3.176	3.794	-0.7467	0.4233	0.2089	0.8858	1.482	1.109	0.6474	-0.07767	0.08442	0.5585	0.1124	0.1427	0.2821	0.6823	-0.1468	0.09116	-0.1587	0.08772	-0.06568	-0.09681	0.06753	0.05626	-0.02133	-0.02065
16	-3.805	1.487	-4.41	-2.143	-1.813	-1.674	2.383	-0.6717	1.69	1.575	1.135	-0.1307	-0.8529	-1.146	0.1301	0.3656	-0.2333	0.04068	-0.01325	0.008979	-0.349	0.2343	0.2075	0.1143	-0.06092	-0.05082	-0.0938
17	1.08	0.07108	4.257	-1.711	0.3268	1.204	2.235	1.477	0.9965	-1.544	-0.004881	-0.492	-0.4965	-1.357	-1.118	0.2482	-0.6342	-0.1454	0.3209	0.6521	0.1809	-0.1233	-0.2597	-0.1447	0.1885	0.2989	0.009788
18	-0.4075	-1.57	-0.8585	-3.645	-1.7	1.747	2.017	1.329	-0.5211	-0.7029	-0.0124	-0.1442	-0.09434	0.6779	0.5399	-0.1494	0.02643	0.2639	-0.1911	0.04097	0.00213	0.07384	0.01069	0.08567	0.04077	0.06312	-0.1151
19	-0.2214	1.899	3.593	-0.9185	0.3876	0.5114	1.02	1.901	1.189	-0.3664	0.3773	-0.6807	-0.2155	-0.4062	-0.62	0.3049	-0.2732	-0.1169	0.2126	0.1797	-0.1626	-0.02419	-0.1117	0.01584	0.02746	-0.06745	0.006444
20	-2.96	1.098	-3.991	-2.011	-1.694	-0.9714	1.935	-0.4147	1.39	0.9908	1.57	-0.3144	-1.492	-0.1616	-0.06348	0.1828	0.1755	-0.2862	-0.1694	0.0581	0.001082	0.1866	0.06291	0.1967	-0.08535	-0.02304	0.03383
21	-1.551	3.253	3.366	-1.319	1.918	0.2318	0.8066	1.191	0.9775	0.8485	-0.7062	-0.1655	0.8802	0.1389	0.2614	0.2685	1.014	-0.081	0.1598	-0.3212	0.2117	0.03377	0.1414	-0.01995	-0.08258	0.09381	-0.05114
22	-2.087	-0.1862	-2.643	-2.454	-1.14	0.377	1.269	0.6936	0.7176	0.8092	0.9809	-0.4621	-0.7514	0.6793	0.3981	-0.1231	0.1918	0.1981	-0.1881	0.07086	-0.2957	0.03567	0.132	0.1653	0.02796	0.07247	-0.01212
23	0.03364	1.563	3.162	-0.8955	0.03564	1.189	0.8086	1.498	1.028	-0.8149	0.1517	-0.7213	-0.1756	-0.7498	-0.6929	0.2336	-0.3082	-0.09287	0.3181	-0.02089	-0.02388	-0.03141	0.02859	-0.03164	0.07134	0.1028	5.885e-05
24	-0.5781	-1.967	-0.9022	-3.384	-1.65	1.88	2.056	1.186	-0.5683	-1.097	0.2693	-0.1937	-0.2815	0.8134	0.1591	0.04487	0.2079	0.4028	-0.2372	0.1811	0.04589	0.09495	0.04395	0.01122	0.0607	0.05599	-0.07672
25	-0.5614	2.504	-4.013	-1.422	9.253	0.7699	0.468	0.901	-0.2598	-1.207	-0.7366	0.2178	0.3771	-0.04986	0.02491	0.1491	-0.3015	-0.243	-0.4524	-0.01722	-0.01969	0.33	0.04037	-0.2863	-0.6511	0.2337	-0.08979
26	0.2399	1.345	-1.202	0.8185	-0.01005	-0.8445	0.7971	2.16	0.3394	-0.1563	-0.2788	0.1989	-0.532	0.7388	0.1531	0.4335	-0.1457	-0.2143	0.1179	0.2612	0.6102	-0.04591	0.07054	0.01886	0.007467	-0.0442	0.02805
27	0.182	1.319	-1.192	0.653	0.3729	-0.9686	0.7609	2.025	0.5675	-0.2889	-0.4981	0.366	-0.5065	0.561	0.01678	0.2989	0.07732	0.08109	-0.2081	0.07335	0.3498	-0.0107	0.005373	-0.007624	0.01052	-0.05034	0.02946
28	-1.069	3.616	-2.182	1.691	0.06807	-2.607	2.202	1.239	0.1357	-1.678	-0.633	1.321	-0.669	-0.1281	0.2911	-0.08964	0.1967	0.6128	-0.5799	-0.4497	-0.415	0.1173	0.002196	-0.03319	0.1349	-0.0211	0.08958
29	1.714	-0.7136	-0.204	0.4804	0.3619	-0.4756	0.8223	1.896	1.274	0.009986	-0.2737	0.08668	-0.4678	0.6401	0.2711	0.4701	-0.223	-0.1016	-0.05677	0.06703	0.3284	-0.04266	0.05063	0.03646	0.01734	-0.08609	0.03567
30	-0.3494	2.649	-2.243	1.761	0.066	-2.118	1.801	1.751	0.1939	-1.779	-0.2045	0.7624	-0.8497	-0.06453	0.2162	-0.2193	0.01224	0.004456	-0.1593	-0.1431	-0.2049	0.07767	0.08539	0.03446	0.05074	-0.09735	0.09031
31	0.1088	1.396	-1.381	0.8247	0.4431	-0.8686	0.9934	1.931	0.5284	-0.1779	-0.4647	0.5192	-0.5929	0.3673	0.03114	0.4337	-0.04138	0.2527	-0.2503	-0.03262	0.2013	-0.09296	0.04101	-0.008533	0.05258	-0.06953	0.04135
32	1.819	-0.9086	-0.2474	0.6281	0.3488	-0.3668	0.8288	1.864	1.238	-0.2575	-0.05609	-0.1273	-0.3997	0.769	0.08424	0.5077	-0.2078	-0.01414	-0.07171	0.1728	0.3361	0.06297	0.1881	0.02428	-0.02342	-0.07323	0.03918
33	-11.49	-6.24	1.256	2.651	1.464	-1.745	2.422	1.476	-1.225	1.527	-0.415	-0.7762	2.167	0.003053	-0.3602	0.2442	-0.1725	0.06732	-0.08447	0.2243	-0.3993	0.15	-0.3253	-0.1141	-0.1076	-0.09881	0.1964
34	-10.73	-6.035	1.394	1.951	0.6196	-0.4026	-0.1975	0.05023	-0.3847	-0.446	0.3187	0.5442	-0.667	-0.2521	1.334	0.4798	-0.1998	1.579	1.821	-0.1236	0.06731	0.7052	-0.3933	-0.102	-0.02747	0.01387	-0.0109
35	-9.409	-4.975	0.6605	1.826	0.5698	-0.9944	0.4505	0.2815	-0.2625	0.104	-0.07786	-0.4713	0.7885	-0.1669	-0.1004	-0.4464	-0.212	-0.3209	-0.2963	-0.151	0.131	-0.2645	-0.1211	0.1052	0.02608	0.03959	-0.08624
36	-9.607	-4.853	0.3175	2.239	0.2983	-1.06	0.6468	0.3805	-0.5396	-0.05161	0.2115	-0.6607	0.8964	-0.00928	-0.1795	-0.2109	-0.3614	-0.2709	-0.3313	0.1033	-0.002477	-0.3642	0.2268	0.1965	0.01576	-0.01387	-0.01174
37	-7.124	-4.667	1.885	-0.4478	-0.1277	0.2863	0.004669	0.7639	-0.3352	0.03736	-1.445	0.5208	0.2263	-0.72	0.7273	-0.1209	0.5385	-0.553	-0.1174	0.9696	-0.4748	0.1143	0.6998	-0.2616	0.1037	-0.07895	0.06402
38	-8.515	-4.448	0.4822	1.473	0.141	-0.7154	0.3925	0.3202	-0.3076	-0.02611	0.1345	-0.4351	0.327	-0.06459	-0.08145	-0.3246	-0.2784	-0.2203	-0.3574	-0.25	0.2081	-0.1473	0.2992	-0.1954	0.1124	-0.09758	-0.06515
39	-9.144	-4.078	0.03604	1.678	1	-0.9676	0.5331	0.01711	-0.398	-0.2653	0.4399	-0.468	0.06564	0.03058	-0.2243	-0.4136	-0.2911	-0.1935	-0.3504	-1.082	0.3696	-0.1062	0.02713	0.1883	-0.04734	0.1415	0.007575
40	-8.402	-4.609	0.4813	1.576	0.1737	-0.5799	0.2964	0.335	-0.3908	-0.05893	0.3358	-0.4372	0.1597	0.1088	0.01316	-0.2937	-0.5115	-0.04928	-0.4703	-0.1255	0.5156	-0.2115	-0.09541	0.06955	0.01664	0.0224	-0.02111
41	2.795	-1.538	0.3294	0.5984	0.2888	-0.6636	-0.02542	-0.1458	0.06482	0.2202	0.01318	0.09086	-0.0471	0.327	0.02792	0.2852	-0.1778	-0.05099	-0.02218	-0.07435	-0.0954	-0.004956	0.02928	-0.02731	0.03391	0.05298	-0.0001826
42	2.443	-1.14	-0.1686	0.7009	0.1	-0.5394	-0.483	0.4499	-0.114	0.0848	0.3657	0.05159	-0.09381	0.2049	-0.1666	0.1354	-0.2265	0.01024	0.118	0.02792	-0.001624	-0.01707	0.1023	-0.01949	0.01097	0.03711	-0.006856
43	2.983	-1.78	0.3315	0.5706	0.1416	-0.4328	-0.2662	-0.4559	0.1702	-0.03257	0.02918	-0.02097	0.0661	0.27	0.123	0.3632	-0.2586	-0.1985	-0.01054	-0.1216	-0.1395	0.001425	0.02101	-0.02846	0.02158	0.07618	-0.004872
44	1.455	0.774	0.1665	1.879	0.3451	1.448	-0.323	0.1746	-1.169	0.6998	0.3697	-1.261	-0.2191	-0.8337	0.2426	0.09343	0.5619	0.2244	-0.1391	0.0275	0.1878	0.03763	0.02721	0.01223	0.01387	-0.01294	-0.004045
45	2.781	-1.369	0.1914	0.6189	0.7955	-0.8075	0.02131	-0.2894	0.2463	-0.07596	0.02077	0.05551	-0.06056	0.1057	-0.2788	-0.4928	-0.01531	0.291	0.07876	0.08196	0.04024	0.02192	0.1081	0.004443	-0.002457	-0.0396	-0.01874
46	3.024	-1.74	0.674	0.587	0.7111	-0.7536	0.392	-0.5034	0.231	0.3811	-0.316	0.1936	-0.1109	0.3177	-0.123	-0.2805	0.01363	0.0102	0.1129	0.05668	0.06073	-0.01261	-0.0005508	0.05004	-0.05363	-0.1511	-0.02721
47	0.5122	1.582	-1.308	1.044	-0.2978	-1.469	-0.4294	0.5021	-0.9631	-0.5076	0.01926	0.4973	-0.1846	-0.08563	-0.1585	-0.2201	0.01465	-0.03138	0.1319	0.01338	-0.03646	-0.06716	-0.02158	-0.02709	0.04595	0.04337	-0.01076
48	0.4864	2.304	0.5804	2.155	0.008302	0.9808	0.3426	0.07047	-1.495	0.6719	0.9837	-0.4455	0.0374	-0.5052	0.2826	0.09517	0.6275	0.09426	-0.05214	0.2128	0.3375	-0.02629	0.0119	-0.008816	-0.01628	-0.0285	-0.001738
49	2.9	-1.604	0.3267	0.6263	0.1903	-0.6055	-0.2367	-0.5001	0.3209	-0.07692	-0.03739	-0.01058	0.0262	0.1305	0.02092	-0.01337	-0.1369	0.001616	-0.01555	-0.0767	-0.1097	-0.01111	0.01954	-0.02831	0.03138	0.06627	-0.006678
50	3.687	-2.603	1.122	0.2769	0.5773	-1.207	0.6239	-1.174	0.7615	-0.04439	-0.2647	0.03196	0.01033	0.3085	0.2792	0.2616	-0.1592	-0.2013	-0.1201	-0.1108	-0.1658	0.02834	-0.04628	-0.03352	0.05382	0.0923	0.01158
51	3.209	-2.101	1.047	0.5292	0.4866	-0.7463	0.3089	-0.8785	0.6857	-0.1756	0.66	0.391	0.2286	0.3239	0.1212	0.1816	-0.1472	0.08627	0.0246	0.002135	0.04329	0.06972	0.0776	-0.0331	-0.0006001	0.04743	0.005023
52	2.113	-0.6873	-0.3206	0.7703	0.07225	-0.6258	-0.5214	0.6218	-0.2099	0.1402	0.2426	0.1386	-0.1715	0.02226	-0.2713	-0.1693	-0.08726	0.09047	0.1596	0.06662	0.04079	-0.04895	0.06351	-0.006055	0.008914	0.0006733	-0.01129
53	1.031	0.7774	-1.494	0.6967	1.132	-0.7506	-0.3878	0.6839	-0.7366	0.02585	0.1196	0.5269	-0.1637	-0.4263	-0.357	-0.0666	-0.1283	0.2224	-0.04931	-0.08074	-0.1822	0.01876	0.01967	-0.01592	0.0336	0.01419	-0.01982
54	0.7652	1.126	-1.313	0.7449	0.6367	-0.8516	-0.5587	0.7466	-0.979	-0.04148	-0.01154	0.4824	-0.1186	-0.131	-0.1823	-0.05756	-0.009831	-0.05206	0.07745	-0.0331	-0.05715	-0.02196	-0.04219	-0.01526	0.03968	0.03215	-0.02122
55	3.016	-1.781	0.3186	0.5986	0.296	-0.7864	-0.0332	-0.2881	0.2974	-0.0379	0.1891	-0.0272	-0.04589	0.2597	-0.06071	0.1043	-0.2236	0.04375	0.02434	0.009067	-0.04041	0.009976	0.09584	-0.02635	0.01937	0.04955	-0.001346
56	2.275	-0.9734	-0.3291	0.7036	0.02546	-0.4565	-0.6179	0.5978	-0.181	0.169	0.4199	0.07028	-0.1106	0.1364	-0.2179	0.1629	-0.2511	0.00362	0.1526	0.0595	0.0459	-0.03593	0.09881	-0.01229	-0.0009605	0.01917	-0.01213
57	2.772	-1.46	0.4386	0.7695	0.3409	-0.4483	0.1863	-0.2057	-0.04985	0.44	-0.03894	0.08052	-0.1419	0.2693	0.02621	0.2925	-0.1735	-0.1095	-0.01087	-0.06574	-0.1303	-0.004843	0.0005193	-0.01311	0.02507	0.03113	-0.006742
58	2.439	-1.101	-0.117	0.7293	0.1056	-0.4971	-0.4808	0.4706	-0.1465	0.0636	0.365	-0.05324	-0.1107	0.1664	-0.1427	0.1346	-0.1956	0.01378	0.09644	0.02436	-0.01358	-0.01097	0.1014	-0.007621	-0.002628	0.006836	-0.01564
