#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	1.785e+06	9.858e+05	8.076e+05	4.973e+05	2.007e+05	7.947e+04	4.42e+04	3.297e+04	3090	685.5	237	218.7	141.9	64.13	33.46	13.9	6.468	5.735	4.298	3.606	1.657
#Proportion of variance explained	0.6238	0.1903	0.1277	0.04843	0.007885	0.001237	0.0003827	0.0002128	1.87e-06	9.202e-08	1.1e-08	9.368e-09	3.945e-09	8.055e-10	2.193e-10	3.783e-11	8.194e-12	6.442e-12	3.618e-12	2.546e-12	5.38e-13
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
c26	-0.04186	-0.03119	0.01153	-0.07327	0.2965	0.9016	0.2825	0.1054	0.003132	-0.0001574	-9.181e-06	-0.0001178	0.0002173	-9.728e-05	0.0002285	-2.996e-05	-2.75e-05	1.519e-05	-1.615e-05	2.185e-06	-3.316e-06
c27	-0.008901	0.03799	0.005127	0.08204	0.6017	-0.3616	0.6498	-0.2768	-0.001356	-0.000978	-0.0009606	0.0009216	-0.0005551	-8.757e-06	-0.0001085	1.611e-05	-3.571e-05	-1.48e-05	2.093e-06	-2.822e-05	-2.163e-06
c28	-3.145e-06	-1.657e-06	1.437e-07	-1.424e-05	-2.983e-05	-6.274e-05	-3.342e-05	-6.589e-05	0.0005203	-0.002401	0.003174	0.007863	0.01865	-0.01347	0.1974	-0.003504	-0.9182	0.3214	0.08255	0.08425	0.009334
#Scores	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
1	-3.241e+06	2.691e+06	-3.64e+05	3.825e+05	-2.678e+04	-2.489e+04	-1.127e+05	-1.986e+04	-5233	-124.2	-45.11	-9.184	-17.42	-31.86	-12.59	26.45	9.156	7.211	-1.486	2.452	0.9944
2	-3.031e+06	2.592e+06	-4.195e+05	3.62e+05	6.862e+04	-4.686e+04	-1.317e+05	-3656	-492.3	-274.7	99.47	93.57	24.4	-23.65	-1.933	22.62	16.56	9.357	-2.8	7.638	2.164
3	-3.075e+06	2.575e+06	-3.572e+05	3.532e+05	-2.459e+05	-4.232e+04	1.441e+05	6.781e+04	-6055	534.1	-341.9	-110.1	-198.1	11.24	6.341	-16.72	-7.714	-0.7488	0.465	-5.112	0.1652
4	-3.487e+06	2.869e+06	-3.5e+05	5.604e+05	7.983e+05	-3.366e+05	-5.871e+04	2.571e+05	238.7	295.2	164.1	586.8	178.3	25.58	32.66	-0.4317	-0.4679	-9.894	7.382	2.436	0.9422
5	-1.859e+06	1.718e+06	-3.555e+05	2.187e+05	-3.343e+05	4.163e+04	4.933e+04	-1.23e+04	9801	-99.06	25.38	-225.6	-43.71	13.04	20.45	9.464	-2.83	-4.312	-7.348	-0.6914	-0.1216
6	-3.276e+06	2.657e+06	-2.903e+05	4.144e+05	-1.562e+05	-3.388e+04	2.98e+04	2.914e+04	-4868	93.08	-191.6	-114.1	-122	-14.78	-4.575	9.659	2.153	9.493	-3.111	2.114	1.206
7	-3.372e+06	2.732e+06	-3.249e+05	4.267e+05	4.96e+04	-1.069e+05	2.465e+04	8.553e+04	-4220	229.8	-129.8	53.88	-50.18	-4.604	0.3325	2.791	2.416	4.448	-0.08674	2.053	1.25
8	-3.219e+06	2.625e+06	-2.923e+05	4.058e+05	-1.588e+05	2680	-5.977e+04	-2.852e+04	-4964	-144.9	-116.1	-107.1	-104.9	-33.96	-8.839	22.51	5.836	4.489	-2.936	0.9695	0.5419
9	1.271e+06	1.422e+06	-1.298e+06	-3.355e+05	-9.312e+04	5.242e+04	-6.371e+04	-1.67e+04	-1330	-319.2	-151.1	-198.7	1.11	-12.46	29.58	-13.34	-18.52	-3.42	6.88	0.3785	-0.4046
10	-2.164e+06	-6.012e+05	1.098e+05	-1.525e+06	2.693e+05	5.243e+04	-5.65e+04	-2426	2715	5019	-1326	47.99	188.7	-435.9	-70.13	5.763	-4.457	-8.312	-11.02	-3.04	-1.034
11	-6.694e+04	1.3e+06	-3.911e+05	2.157e+05	-8.372e+04	3.729e+04	-1.416e+05	-2.616e+04	-2211	-220.5	-28.65	-259.1	13.27	-10.79	21.91	3.412	-8.446	-4.9	-0.2774	-1.025	-0.8397
12	-2.157e+06	-7.583e+05	-1.044e+05	-1.401e+06	1.201e+05	-1.157e+05	3.79e+04	3.599e+04	-1096	-463.5	-271.9	-279.9	-547.5	131	-55.36	-4.146	-4.043	-10.81	-1.54	-2.02	1.189
13	6.96e+05	1.573e+06	-1.145e+06	-1.975e+05	3.393e+04	5.753e+04	-2.422e+05	-8.187e+04	962	-450.8	199.7	268.9	-19.05	-3.266	41.49	-25.99	-0.1608	-19.63	0.3842	-3.702	-1.833
14	-2.177e+06	-8.619e+05	-1.969e+05	-1.334e+06	1.328e+05	-4.088e+04	-7151	5116	-1856	-423.7	-154.7	-247.3	-583	129.9	-6.515	-5.249	3.36	-8.258	0.6014	-2.985	2.444
15	-1.821e+05	2.05e+06	-1.117e+06	-5.684e+04	-8.353e+04	2.954e+04	-7.602e+04	-3.233e+04	-3456	-306.5	-211.6	-235.3	-51.66	-23.54	30.73	-5.373	-2.059	-10.46	3.311	-2.605	-0.8079
16	-2.334e+06	-6.441e+05	-9.709e+04	-1.399e+06	7.346e+05	2.743e+05	-5.488e+04	7244	4060	-1203	-25.71	68.33	-248.2	83.23	33.44	17.69	2.922	-0.3148	-0.9789	7.389	1.056
17	2.279e+06	6.113e+05	-1.017e+06	-3.637e+05	-9.692e+04	4.531e+04	-2.327e+04	1.865e+04	371.4	-183	-36.37	-5.956	7.692	-5.335	4.888	-16.47	-55.26	12.47	5.865	2.039	-0.1262
18	-2.053e+06	-6.416e+05	1.46e+05	-1.552e+06	-1.286e+05	-1.927e+05	1.017e+04	-3.107e+04	-857.6	-521.4	-282.2	-142.9	-361.2	70.17	49.24	2.293	-3.167	-1.904	-2.258	4.372	-0.03663
19	1.21e+06	1.292e+06	-1.117e+06	-2.497e+05	-7.436e+04	4.485e+04	-7.138e+04	-7016	-1188	-276.3	-71.67	-276.1	35.29	-23.3	17.27	-8.538	-14.33	4.23	2.88	0.4933	0.2512
20	-2.022e+06	-6.655e+05	1.484e+05	-1.522e+06	5.598e+05	1.516e+05	-6.324e+04	5.376e+04	5290	-887.8	-44.74	-36.12	-119.2	40.94	-13.05	5.129	8.038	5.782	6.073	-0.01933	-2.636
21	-6.593e+05	2.388e+06	-1.203e+06	-2.902e+04	-1.073e+05	4.313e+04	-1.105e+05	-4.997e+04	-4159	533.7	-48.15	-146.5	-98.97	24.3	44.03	-2.478	2.182	-10.73	4.153	0.6144	0.67
22	-2.235e+06	-5.421e+05	1.218e+05	-1.54e+06	1.582e+05	-1.207e+04	-3.502e+04	-1.152e+04	1980	-501.7	-336	-192	-297.1	5.45	-52.19	8.271	7.193	-0.363	3.739	5.062	-1.27
23	1.026e+06	8.511e+05	-5.544e+05	-7568	-8.336e+04	4.721e+04	-1.035e+05	-1.246e+04	-548.1	-229.1	28.86	-223.1	24.78	-17.29	15.05	-2.82	-23.06	7.949	1.225	3.061	0.1308
24	-1.984e+06	-7.304e+05	1.415e+05	-1.489e+06	-1.399e+05	-2.01e+05	1.304e+04	-2.803e+04	-1044	-456.2	-391.8	-113	-285.8	49.95	37.19	0.9675	-4.693	7.232	1.54	2.047	1.082
25	1.998e+06	5.659e+05	-9.041e+05	-3.154e+05	4.053e+05	-6.777e+04	3.049e+04	-6.294e+04	1498	4712	693.3	-81.44	-229.4	229.5	64.07	18.14	-0.6531	2.111	5.747	1.464	1.392
