#Component	1	2	3	4	5	6	7	8	9	10
#Std. deviation	8.151e+06	1.019e+06	1.949e+05	4.189e+04	3.255e+04	1.35e+04	3067	171.9	6.081	2.809
#Proportion of variance explained	0.984	0.01537	0.0005625	2.599e-05	1.569e-05	2.7e-06	1.394e-07	4.379e-10	5.478e-13	1.169e-13
#Loadings	1	2	3	4	5	6	7	8	9	10
32	-9.42e+06	4.563e+05	-5.052e+05	4.703e+04	1.376e+04	4.383e+04	-1565	-336.4	1.235	-0.6177
33	-1.145e+07	-2.191e+06	1.695e+05	350.1	-1.282e+04	-5206	-1.089e+04	50.92	-11.78	3.27
34	-9.771e+06	-2.18e+05	1.906e+05	-1.095e+04	1.615e+04	-2819	2237	113.3	4.938	0.3714
35	-9.918e+06	1.389e+05	4.975e+04	3.059e+04	2.196e+04	-1.394e+04	-264.7	138.4	-7.368	1.786
36	-9.262e+06	4.431e+05	-3.498e+05	7030	6027	-3.789e+04	-83.98	47.56	5.154	-1.012
37	-1.004e+07	2.71e+05	-1.299e+05	8.365e+04	9468	-1.518e+04	310.4	102.8	-0.6388	-0.3995
38	-1.702e+07	-9.407e+06	-1.879e+05	5071	2.699e+04	-2004	1.758e+04	-41.79	-0.6435	-1.023
39	-8.615e+06	3.591e+05	2.351e+04	4.513e+04	2.351e+04	-8479	252.6	39.05	-6.07	1.165
40	-9.187e+06	4.109e+05	2.097e+05	-1.717e+04	2.309e+04	-4652	873.9	80.45	-1.61	1.831
41	-1.218e+07	5.743e+05	-2.498e+04	3.267e+04	4.163e+04	-6215	405.4	249.5	3.345	-1.553
42	-9.028e+06	4.317e+05	-7.294e+04	3.297e+04	3.281e+04	-1.147e+04	153.2	104.1	1.083	-0.1003
43	-9.282e+06	3.526e+05	-1.028e+05	2601	-4955	1.602e+04	124	104.2	-0.803	2.243
44	-9.338e+06	4.429e+05	-1.188e+05	-1.536e+04	1.396e+04	-4607	227.2	122.7	-2.575	-0.7802
45	-9.18e+06	1.751e+05	1.037e+05	8478	1.274e+04	-1610	182.7	154.6	0.05883	1.471
46	-9.133e+06	3.871e+05	-1.037e+05	1.673e+04	1.148e+04	-6206	165.3	126.1	1.106	-0.879
47	-9.215e+06	4.302e+05	-2.526e+05	4.631e+04	1.671e+04	3983	-445.3	-11.05	4.499	-1.906
48	-9.117e+06	4.047e+05	-1.649e+04	-2.666e+04	8571	-3240	558.2	195.5	-3.782	0.2335
49	-8.882e+06	4.222e+05	-3.134e+05	1.146e+05	3.91e+04	-700.1	-897.7	-101.5	13.81	-3.745
50	-8.869e+06	3.888e+05	3.774e+04	5959	2.226e+04	-1505	463.9	200.1	5.281	-1.819
51	-8.855e+06	4.196e+05	3.951e+04	-9608	2.674e+04	-2414	530.3	196	0.9571	-0.8829
52	-8.849e+06	4.111e+05	2.526e+05	-2.528e+04	3.289e+04	-6850	487.3	-626.9	-1.034	8.793
53	-1.052e+07	-1.636e+06	-1.145e+05	-3.944e+04	6174	3.301e+04	-1899	74.09	0.678	0.2445
54	-9.558e+06	-5.46e+04	1.21e+04	5.046e+04	-1.495e+05	1.425e+04	1503	540.2	31.47	18.96
55	-8.909e+06	4.266e+05	-1.597e+05	-1.029e+05	-1.37e+04	-1922	465.4	146.2	-2.761	-1.157
56	-9.369e+06	4.353e+05	1.994e+05	-2.469e+04	2.732e+04	-5639	911.5	120.3	-8.015	2.865
57	-8.891e+06	3.598e+05	1.878e+05	-1.603e+04	2.147e+04	-3058	790	141.2	2.872	0.6229
58	-9.119e+06	2.876e+05	2.383e+05	-1.435e+04	7295	-3739	933.5	-235	5.227	0.8515
59	-8.904e+06	4.176e+05	-2.059e+05	2.554e+04	2.212e+04	9805	-341.1	15.62	5.83	-2.229
60	-8.896e+06	4.063e+05	-2.745e+04	-3.595e+04	1.247e+04	2458	456.6	196.2	0.9248	-1.756
61	-8.895e+06	4.257e+05	-3.449e+05	8.932e+04	3.007e+04	1.209e+04	-985.3	-125.2	11.21	-1.863
62	-9.087e+06	2.293e+05	-2.635e+05	-3.064e+04	-1850	1.557e+04	230.5	-14.17	1.165	0.5848
63	-8.875e+06	4.085e+05	9.122e+04	-1.106e+04	2.637e+04	856.7	646.2	232.4	6.408	-2.483
64	-8.9e+06	3.968e+05	6.763e+04	1.954e+04	2.971e+04	-5083	519.9	149.1	5.185	-0.7201
65	-8.882e+06	4.222e+05	-3.134e+05	1.146e+05	3.91e+04	-700.1	-897.7	-101.5	13.81	-3.745
66	-8.869e+06	3.888e+05	3.774e+04	5959	2.226e+04	-1505	463.9	200.1	5.281	-1.819
67	-8.855e+06	4.196e+05	3.951e+04	-9608	2.674e+04	-2414	530.3	196	0.9571	-0.8829
68	-8.849e+06	4.111e+05	2.526e+05	-2.528e+04	3.289e+04	-6850	487.3	-626.9	-1.034	8.793
69	-1.052e+07	-1.636e+06	-1.145e+05	-3.944e+04	6174	3.301e+04	-1899	74.09	0.678	0.2445
70	-9.558e+06	-5.46e+04	1.21e+04	5.046e+04	-1.495e+05	1.425e+04	1503	540.2	31.47	18.96
71	-8.909e+06	4.266e+05	-1.597e+05	-1.029e+05	-1.37e+04	-1922	465.4	146.2	-2.761	-1.157
72	-9.369e+06	4.353e+05	1.994e+05	-2.469e+04	2.732e+04	-5639	911.5	120.3	-8.015	2.865
73	-8.891e+06	3.598e+05	1.878e+05	-1.603e+04	2.147e+04	-3058	790	141.2	2.872	0.6229
74	-9.119e+06	2.876e+05	2.383e+05	-1.435e+04	7295	-3739	933.5	-235	5.227	0.8515
75	-8.904e+06	4.176e+05	-2.059e+05	2.554e+04	2.212e+04	9805	-341.1	15.62	5.83	-2.229
76	-8.896e+06	4.063e+05	-2.745e+04	-3.595e+04	1.247e+04	2458	456.6	196.2	0.9248	-1.756
77	-8.895e+06	4.257e+05	-3.449e+05	8.932e+04	3.007e+04	1.209e+04	-985.3	-125.2	11.21	-1.863
78	-9.087e+06	2.293e+05	-2.635e+05	-3.064e+04	-1850	1.557e+04	230.5	-14.17	1.165	0.5848
79	-8.875e+06	4.085e+05	9.122e+04	-1.106e+04	2.637e+04	856.7	646.2	232.4	6.408	-2.483
80	-8.9e+06	3.968e+05	6.763e+04	1.954e+04	2.971e+04	-5083	519.9	149.1	5.185	-0.7201
81	-7.89e+06	2.768e+05	1.931e+05	-7360	2232	-2077	67.91	-111.7	8.46	-1.613
82	-7.813e+06	3.003e+05	1.825e+05	-1.494e+04	7896	-3146	608.6	36.52	3.021	1.333
83	-7.289e+06	3.374e+05	1.984e+05	-2.227e+04	2.47e+04	-4563	549.3	-277.4	2.281	3.946
84	-6.839e+06	3.214e+05	9.135e+04	-1.15e+04	2.218e+04	-2907	555.8	145.4	4.136	-0.9792
85	-7.84e+06	1.214e+05	1.473e+05	2.733e+04	-6.276e+04	2223	795.2	4.643	-4.617	-3.744
86	-7.925e+06	2.665e+05	1.957e+05	1.212e+04	-7.005e+04	3869	735.8	-45.8	-1.981	-5.828
87	-7.759e+06	3.622e+05	-1.539e+05	-4.555e+04	-3670	1.679e+04	-35.13	-4.178	-6.8	1.554
88	-7.351e+06	3.483e+05	-4.838e+04	-6.966e+04	877.9	3.208e+04	153	72.57	-2.776	-0.8199
89	-8.178e+06	-8.573e+05	1.517e+05	20.97	-2937	-3386	-3111	-208.5	-1.734	2.455
90	-7.886e+06	2.887e+05	2.164e+05	-5105	-2.228e+04	-1024	566.6	-409	7.561	-1.562
91	-8.115e+06	-2.918e+05	2.001e+05	-5612	-2.601e+04	-684.6	-1974	-249.2	3.326	-3.893
92	-7.828e+06	3.294e+05	1.397e+05	-5367	1602	-3052	687.6	67.72	-10.06	0.8282
93	-8.028e+06	3.407e+05	-3.436e+04	2.496e+04	1.527e+04	4895	124	87.99	0.5424	-1.735
94	-7.961e+06	3.541e+05	-5.049e+04	-1.711e+04	1.414e+04	-6145	340.9	137.6	0.3782	-0.6216
95	-7.742e+06	2.987e+05	1.964e+05	-7476	-7162	-2120	644.5	-163.9	-0.6906	0.5123
96	-7.781e+06	3.135e+05	1.8e+05	-1.982e+04	1.48e+04	-1869	695	58.61	-0.8322	0.9942
97	-7.89e+06	2.768e+05	1.931e+05	-7360	2232	-2077	67.91	-111.7	8.46	-1.613
98	-7.813e+06	3.003e+05	1.825e+05	-1.494e+04	7896	-3146	608.6	36.52	3.021	1.333
99	-7.289e+06	3.374e+05	1.984e+05	-2.227e+04	2.47e+04	-4563	549.3	-277.4	2.281	3.946
100	-6.839e+06	3.214e+05	9.135e+04	-1.15e+04	2.218e+04	-2907	555.8	145.4	4.136	-0.9792
101	-7.84e+06	1.214e+05	1.473e+05	2.733e+04	-6.276e+04	2223	795.2	4.643	-4.617	-3.744
102	-7.925e+06	2.665e+05	1.957e+05	1.212e+04	-7.005e+04	3869	735.8	-45.8	-1.981	-5.828
103	-7.759e+06	3.622e+05	-1.539e+05	-4.555e+04	-3670	1.679e+04	-35.13	-4.178	-6.8	1.554
104	-7.351e+06	3.483e+05	-4.838e+04	-6.966e+04	877.9	3.208e+04	153	72.57	-2.776	-0.8199
