#Component	1	2	3	4	5	6	7	8	9	10
#Std. deviation	1.714e+06	7.687e+05	1.936e+05	4.146e+04	3.247e+04	1.327e+04	3056	164.2	6.069	2.803
#Proportion of variance explained	0.8231	0.1655	0.0105	0.0004816	0.0002954	4.93e-05	2.615e-06	7.553e-09	1.032e-11	2.201e-12
#Loadings	1	2	3	4	5	6	7	8	9	10
c2	-1.791e-05	-2.588e-05	-0.0008506	-0.0009223	-0.003513	0.002461	-0.002999	0.6922	0.07334	0.7179
c3	-0.003096	0.005908	-0.002659	0.003464	-0.0006458	0.01402	-0.9999	-0.004381	0.0002134	-2.371e-05
c4	-1.198e-05	-1.819e-05	-0.0007555	-0.0003456	-0.001543	0.002711	-0.003095	0.7053	-0.279	-0.6517
c5	-0.006244	-0.02982	0.8981	-0.4307	0.07844	0.02739	-0.003708	0.0008122	3.814e-05	-3.19e-06
c6	-0.3199	-0.6338	-0.05521	-0.1932	-0.6715	-0.06859	-0.003794	-0.002406	-2.013e-06	-0.001091
c7	-0.8932	0.4495	0.008852	0.0003297	0.0003143	0.0005257	0.005407	2.81e-05	-1.328e-06	1.878e-07
c8	-0.3159	-0.6287	0.01501	0.2068	0.6764	0.06622	-0.001579	0.002322	4.26e-06	0.001089
c9	0.001125	-0.006445	0.3965	0.7962	-0.2921	0.3515	0.006783	-0.001151	-1.002e-05	-1.877e-06
c10	0.0007888	-0.0009884	0.1812	0.3169	-0.01039	-0.9308	-0.01245	0.003824	-0.0001572	3.851e-05
c11	-1.545e-06	-1.589e-06	-0.0001564	4.537e-05	-0.0001926	0.0004477	-0.0004509	0.1525	0.9575	-0.2448
#Scores	1	2	3	4	5	6	7	8	9	10
1	-4.528e+05	-5.376e+05	4.286e+05	-1.878e+04	1.056e+04	-6067	-1025	196.1	4.863	-1.124
2	-4.941e+05	-5.678e+05	4.964e+05	-8216	-2840	-1616	-1088	265	-1.333	-0.4848
3	-6.858e+05	-3.634e+05	1.098e+05	1.408e+05	-4.453e+04	-3.097e+04	673.9	-76.37	-6.035	2.542
4	-3.576e+05	-5.174e+05	1.108e+06	2.844e+05	-1.27e+05	1.089e+05	-114.9	296.9	0.7558	0.128
5	-5.086e+05	-3.314e+05	-5.683e+04	1.214e+04	2.086e+04	-652.9	-176.8	-185.9	3.901	-1.235
6	-3.374e+05	-4.605e+05	2.585e+05	7.504e+04	-8674	-2.346e+04	-421.9	66.45	-0.7843	-0.9796
7	-4.489e+05	-4.715e+05	4.326e+05	1.223e+05	-3.934e+04	3.429e+04	265	-8.965	1.138	-1.426
8	-3.192e+05	-4.691e+05	2.886e+05	-1.92e+04	1.68e+04	-3690	-562.5	54.65	6.957	-2.567
9	-1.771e+06	-1.158e+06	-4.955e+04	-3.057e+04	2.031e+04	6417	69.56	3.182	-14.48	5.214
10	-1.111e+06	-8.479e+05	1.633e+05	-1.877e+04	2.531e+04	-2343	-514.3	-45.62	4.82	-2.368
11	-1.745e+05	-3.965e+05	1.153e+05	-6.035e+04	3.686e+04	1.538e+04	-69.3	-15.21	-3.091	1.875
12	-1.125e+06	-8.994e+05	1.831e+04	7.85e+04	7392	-4363	472	-190.7	-1.408	-1.477
13	-1.453e+06	-9.961e+05	1.931e+05	-1.674e+05	-2.165e+04	1.201e+04	-765	240.8	-27.71	3.696
14	-1.117e+06	-8.767e+05	4.626e+04	1.176e+04	6413	4248	308.9	-200.5	4.389	-2.589
15	-1.447e+06	-1.049e+06	1.063e+05	-4.25e+04	2.251e+04	1.579e+04	20.84	-64.6	-4.991	0.953
16	-1.152e+06	-9.165e+05	5.277e+05	-3.968e+04	1.305e+04	-4.68e+04	-1925	431.5	0.9763	-0.7292
17	-4.128e+06	5.934e+05	-1.537e+05	3835	-1.343e+04	3307	-1.103e+04	-2.118	-11.87	3.228
18	-1.762e+06	-4.7e+05	-1.723e+05	1.572e+04	1.543e+04	661.5	2070	-71.39	4.87	0.3428
19	-1.742e+06	-8.531e+05	-2.427e+04	-2.339e+04	2.113e+04	1.111e+04	-460.3	-86.05	-7.453	1.748
20	-1.016e+06	-8.4e+05	3.698e+05	-178.3	5078	3.507e+04	-214.5	-11.7	5.087	-1.04
21	-1.793e+06	-1.021e+06	1.59e+05	-7.505e+04	8736	1.211e+04	95.63	-45.92	-0.7399	-0.4432
22	-1.225e+07	4.74e+06	1.854e+05	-3874	2.687e+04	1584	1.755e+04	31.06	-0.6283	-1.016
23	-4.701e+05	-4.945e+05	-1.377e+04	-4.235e+04	2.339e+04	7740	211.4	-28.11	-6.087	1.157
24	-9.657e+05	-7.887e+05	-1.911e+05	2.191e+04	2.234e+04	2501	711.8	-38.45	-1.684	1.798
25	-1.771e+06	-1.158e+06	-4.955e+04	-3.057e+04	2.031e+04	6417	69.56	3.182	-14.48	5.214
26	-1.111e+06	-8.479e+05	1.633e+05	-1.877e+04	2.531e+04	-2343	-514.3	-45.62	4.82	-2.368
27	-1.745e+05	-3.965e+05	1.153e+05	-6.035e+04	3.686e+04	1.538e+04	-69.3	-15.21	-3.091	1.875
28	-1.125e+06	-8.994e+05	1.831e+04	7.85e+04	7392	-4363	472	-190.7	-1.408	-1.477
29	-1.453e+06	-9.961e+05	1.931e+05	-1.674e+05	-2.165e+04	1.201e+04	-765	240.8	-27.71	3.696
30	-1.117e+06	-8.767e+05	4.626e+04	1.176e+04	6413	4248	308.9	-200.5	4.389	-2.589
31	-1.447e+06	-1.049e+06	1.063e+05	-4.25e+04	2.251e+04	1.579e+04	20.84	-64.6	-4.991	0.953
32	-1.152e+06	-9.165e+05	5.277e+05	-3.968e+04	1.305e+04	-4.68e+04	-1925	431.5	0.9763	-0.7292
33	-4.128e+06	5.934e+05	-1.537e+05	3835	-1.343e+04	3307	-1.103e+04	-2.118	-11.87	3.228
34	-1.762e+06	-4.7e+05	-1.723e+05	1.572e+04	1.543e+04	661.5	2070	-71.39	4.87	0.3428
35	-1.742e+06	-8.531e+05	-2.427e+04	-2.339e+04	2.113e+04	1.111e+04	-460.3	-86.05	-7.453	1.748
36	-1.016e+06	-8.4e+05	3.698e+05	-178.3	5078	3.507e+04	-214.5	-11.7	5.087	-1.04
37	-1.793e+06	-1.021e+06	1.59e+05	-7.505e+04	8736	1.211e+04	95.63	-45.92	-0.7399	-0.4432
38	-1.225e+07	4.74e+06	1.854e+05	-3874	2.687e+04	1584	1.755e+04	31.06	-0.6283	-1.016
39	-4.701e+05	-4.945e+05	-1.377e+04	-4.235e+04	2.339e+04	7740	211.4	-28.11	-6.087	1.157
40	-9.657e+05	-7.887e+05	-1.911e+05	2.191e+04	2.234e+04	2501	711.8	-38.45	-1.684	1.798
41	-3.601e+06	-2.213e+06	8.9e+04	-1.444e+04	3.928e+04	-1467	-205.9	-88.52	3.052	-1.679
42	-8.117e+05	-7.349e+05	8.958e+04	-2.791e+04	3.23e+04	9673	34.13	-72.45	1.035	-0.1208
43	-1.075e+06	-7.713e+05	1.219e+05	2828	-5694	-1.85e+04	-120.2	-40.58	-0.9183	2.194
44	-1.086e+06	-8.762e+05	1.399e+05	2.167e+04	1.299e+04	1745	7.364	-64.79	-2.674	-0.8236
45	-1.06e+06	-5.712e+05	-8.846e+04	-4432	1.223e+04	-73.34	49.1	-119.5	0.01239	1.451
46	-9.256e+05	-7.39e+05	1.212e+05	-1.15e+04	1.084e+04	4080	7.457	-84.43	1.041	-0.907
47	-9.796e+05	-8.1e+05	2.719e+05	-4.023e+04	1.614e+04	-6250	-643.4	63.64	4.387	-1.953
48	-9.041e+05	-7.493e+05	3.387e+04	3.161e+04	7723	857.4	374.4	-147.6	-3.848	0.2045
49	-6.821e+05	-6.597e+05	3.28e+05	-1.096e+05	3.909e+04	-423	-995.3	128.3	13.74	-3.775
50	-6.87e+05	-6.299e+05	-2.405e+04	-2149	2.178e+04	-47.04	340.6	-168	5.249	-1.832
51	-6.61e+05	-6.517e+05	-2.564e+04	1.35e+04	2.615e+04	721.2	398.9	-161.8	0.9203	-0.8988
52	-6.606e+05	-6.453e+05	-2.39e+05	2.861e+04	3.229e+04	5315	382	654.5	-1.204	8.72
53	-3.042e+06	4.984e+05	1.241e+05	4.246e+04	5555	-3.477e+04	-2126	-13.31	0.5637	0.1952
54	-1.499e+06	-5.234e+05	5505	-4.656e+04	-1.499e+05	-1.632e+04	1297	-488.1	31.45	18.96
55	-7.052e+05	-6.769e+05	1.742e+05	1.073e+05	-1.493e+04	-946.2	244.2	-88.43	-2.856	-1.198
56	-1.12e+06	-8.888e+05	-1.779e+05	3.032e+04	2.64e+04	3051	716.9	-69.78	-8.1	2.827
57	-7.2e+05	-6.157e+05	-1.742e+05	1.942e+04	2.091e+04	1508	672.5	-111	2.834	0.6067
58	-9.579e+05	-6.491e+05	-2.224e+05	1.819e+04	6673	1939	798	270	5.112	0.8027
