RS-M-Msrca	58	63	53	241348	4246144	4247935	4242597	142742	102371	12	21	68,9	0	0	0	0	0	0	0	52	3665724	6	0	0	578823	4	1	1	376,65	94,16	1	0	0	0	0,93	1,504	0	938	241348	241348	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-H-Sga	577	12186	511	75323	4211737	5704978	4164683	12872	6960	96	204	68,7	0	0	0	0	0	0	0	555	4070838	5	0	0	33048	3	0	0	2,79	0	0	0	0	0	94,031	1,005	86	17253	75323	61836	NA	NA	12345	3236	1	2	NA	NA	4	9
RS-M-Sga	830	1032	726	44874	4563433	4621116	4486986	9224	4941	150	321	68,79	0	0	0	0	0	0	0	802	4398389	8	0	0	49550	8	3	3	7,07	2,65	3	0	0	0	99,156	1,02	89	16390	39550	36957	NA	NA	7865	4579	2	3	NA	NA	5	10
RS-H-Soap	720	7436	613	45522	4440636	5220141	4360313	11128	5955	121	259	68,88	0	0	0	0	0	0	1	685	4333020	1	0	0	14	36	72	72	33,63	67,26	72	0	0	0	93,752	1,005	70	13961	40274	40274	NA	NA	4127	2285	2	2	NA	NA	10	18
RS-M-Soap	354	441	302	115051	4527360	4554476	4489150	33829	16889	44	88	68,83	0	0	0	0	0	0	0	334	4391057	4	0	0	24277	5	0	0	4,5	0	0	0	0	0	97,25	1,009	89	32606	115051	115051	NA	NA	16585	8089	1	1	NA	NA	3	5
RS-H-Spades	163	350	134	291333	4628908	4670077	4607692	74486	47310	19	38	68,83	0	0	0	0	0	0	0	156	4316010	5	0	5	190818	8	3	3	7,01	2,63	3	0	691	14,93	100	1,069	104	94324	291333	291333	NA	NA	94324	94324	1	1	NA	NA	1	1
RS-M-Spades	105	275	100	286217	4588344	4618855	4584948	118093	53389	15	30	68,81	0	0	0	0	0	0	0	93	3987588	9	0	3	478393	15	3	3	13,14	2,63	3	0	466	10,16	100	1,072	103	61232	286217	286217	NA	NA	61232	32309	1	1	NA	NA	1	2
RS-H-Velvet	586	798	513	59062	4475470	4525236	4422515	13807	7500	98	207	68,76	0	0	0	0	0	0	0	568	4363309	1	0	0	39	15	3	3	13,39	2,68	3	0	0	0	98,079	1,001	91	19624	59062	53938	NA	NA	10332	5728	1	2	NA	NA	4	8
RS-M-Velvet	332	655	307	71713	4485514	4537774	4467985	24347	14804	58	115	68,77	0	0	0	0	0	0	0	320	4371287	1	0	0	39	10	3	3	8,77	2,63	3	0	0	0	99,816	1,002	97	42054	71713	70664	NA	NA	19945	7084	1	2	NA	NA	2	4
RS-H-Abyss	520	1557	464	66408	4542138	4633465	4501467	13523	8662	98	205	68,72	0	0	0	0	0	0	0	507	4354894	5	4	5	60474	47	2	3	44,77	1,91	2	0	8	0,18	99,703	1,208	55719	NA	66408	55823	NA	NA	55719	31941	1	2	NA	NA	1	2
RS-M-Abyss	382	846	339	71578	4503182	4567617	4474301	22050	11736	67	137	68,77	0	0	0	0	0	0	0	376	4397908	0	0	0	0	39	2	3	37,11	1,9	2	0	0	0	99,82	1,002	59779	NA	71578	66861	NA	NA	59779	26081	1	2	NA	NA	1	2
RS-H-Cabog	534	539	531	41321	4214745	4216057	4212622	12421	7179	111	222	68,94	0	0	0	0	0	0	0	524	4146760	7	2	0	29814	6	2	2	16,25	5,42	2	0	0	0	35,324	1,026	16150	NA	40728	40728	NA	NA	NA	NA	2	2	NA	NA	NA	NA
RS-M-Cabog	146	148	145	127844	3952525	3952878	3952023	41794	22363	30	64	69,06	0	0	0	0	0	0	0	142	3887512	4	2	2	63167	6	2	2	980,39	326,8	2	0	210	5,31	1,251	1,402	600	NA	127844	127844	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-H-Mira	640	1581	446	110511	4494266	4725855	4355336	18568	9191	69	154	68,89	0	0	0	0	0	0	0	571	4377744	6	1	1	30826	35	0	0	42,89	0	0	0	241	5,36	78,892	1,032	5253	NA	110511	110511	NA	NA	1131	651	1	1	NA	NA	24	54
RS-M-Mira	731	885	528	67456	4609809	4662776	4462783	15792	8236	90	191	68,75	0	0	0	0	0	0	0	608	4427697	11	2	1	56607	58	2	2	56,62	1,95	2	0	119	2,58	98,459	1,211	6156	NA	67456	64176	NA	NA	1354	936	1	2	NA	NA	26	50
RS-H-Msrca	106	130	89	358962	4479673	4489204	4468382	176783	102004	10	18	68,87	0	0	0	0	0	0	0	94	3705276	7	2	1	666261	131	4	4	126,01	3,85	4	0	0	0	100	1,027	76502	NA	358962	358962	NA	NA	76502	26323	1	1	NA	NA	1	2
RS-M-Msrca	58	63	53	241348	4246144	4247935	4242597	142742	102371	12	21	68,9	0	0	0	0	0	0	0	47	3744344	7	1	2	491906	92	4	5	1628,9	70,82	4	0	0	0	5,365	1,752	2787	NA	241348	241348	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-H-Sga	577	12186	511	75323	4211737	5704978	4164683	12872	6960	96	204	68,7	0	0	0	0	0	0	0	559	4079737	5	0	0	35768	0	0	0	0	0	0	0	0	0	90,904	1,005	37659	NA	75323	61836	NA	NA	10168	3950	1	2	NA	NA	3	6
RS-M-Sga	830	1032	726	44874	4563433	4621116	4486986	9224	4941	150	321	68,79	0	0	0	0	0	0	0	808	4423022	7	3	0	30881	30	4	5	28,53	3,8	4	0	0	0	99,887	1,042	27594	NA	39550	39550	NA	NA	23925	13441	2	2	NA	NA	3	4
RS-H-Soap	720	7436	613	45522	4440636	5220141	4360313	11128	5955	121	259	68,88	0	0	0	0	0	0	0	699	4341342	0	0	0	0	13	0	0	13,12	0	0	0	0	0	94,121	1,002	13117	NA	40274	40274	NA	NA	7843	3933	2	2	NA	NA	6	10
RS-M-Soap	354	441	302	115051	4527360	4554476	4489150	33829	16889	44	88	68,83	0	0	0	0	0	0	0	333	4399402	4	0	0	25768	28	0	0	27,93	0	0	0	0	0	95,21	1,019	37644	NA	115051	115051	NA	NA	22081	5975	1	1	NA	NA	2	5
RS-H-Spades	163	350	134	291333	4628908	4670077	4607692	74486	47310	19	38	68,83	0	0	0	0	0	0	0	151	4325167	6	5	6	185307	26	4	5	24,7	3,8	4	0	691	14,93	100	1,125	73118	NA	291333	291333	NA	NA	73118	28008	1	1	NA	NA	1	2
RS-M-Spades	105	275	100	286217	4588344	4618855	4584948	118093	53389	15	30	68,81	0	0	0	0	0	0	0	90	3993153	9	3	5	476257	19	2	3	18,07	1,9	2	0	466	10,16	99,871	1,131	77174	NA	286217	286217	NA	NA	77174	26467	1	1	NA	NA	1	2
RS-H-Velvet	586	798	513	59062	4475470	4525236	4422515	13807	7500	98	207	68,76	0	0	0	0	0	0	0	576	4372647	1	0	0	43	6	2	3	5,85	1,95	2	0	0	0	97,489	1,001	29930	NA	59062	53938	NA	NA	26081	24546	1	2	NA	NA	2	3
RS-M-Velvet	332	655	307	71713	4485514	4537774	4467985	24347	14804	58	115	68,77	0	0	0	0	0	0	0	323	4381830	0	0	0	0	5	2	3	4,83	1,93	2	0	0	0	98,388	1,001	39660	NA	71713	70664	NA	NA	26045	20153	1	2	NA	NA	2	3
RS-H-Abyss	520	1557	464	66408	4542138	4633465	4501467	13523	8662	98	205	68,72	0	0	0	0	0	0	0	497	4393517	6	0	2	38868	92	3	3	97,25	3,17	3	0	8	0,18	93,821	1,16	100	21337	66408	55823	NA	NA	12219	5081	1	2	NA	NA	4	7
RS-M-Abyss	382	846	339	71578	4503182	4567617	4474301	22050	11736	67	137	68,77	0	0	0	0	0	0	0	362	4405669	1	0	1	1479	38	0	0	39,7	0	0	0	0	0	94,939	1,003	97	19195	71578	66861	NA	NA	11804	3525	1	2	NA	NA	4	7
RS-H-Cabog	534	539	531	41321	4214745	4216057	4212622	12421	7179	111	222	68,94	0	0	0	0	0	0	0	528	4187921	1	0	0	2346	3	5	5	12,29	20,49	5	0	0	0	24,206	1,003	24	11934	40728	40728	NA	NA	NA	NA	2	2	NA	NA	NA	NA
RS-M-Cabog	146	148	145	127844	3952525	3952878	3952023	41794	22363	30	64	69,06	NA	NA	NA	NA	NA	NA	NA	146	3952525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	210	5,31	NA	NA	NA	NA	127844	127844	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-H-Mira	640	1581	446	110511	4494266	4725855	4355336	18568	9191	69	154	68,89	0	0	0	0	0	0	0	586	4385470	10	1	3	25458	109	3	3	144,03	3,96	3	0	241	5,36	79,485	1,04	56	5925	110511	110511	NA	NA	1811	662	1	1	NA	NA	14	39
RS-M-Mira	731	885	528	67456	4609809	4662776	4462783	15792	8236	90	191	68,75	0	0	0	0	0	0	1	665	4469428	8	3	6	25881	148	11	17	156,31	11,62	11	0	119	2,58	98,14	1,159	81	19572	67456	64176	NA	NA	2726	1422	1	2	NA	NA	8	21
RS-H-Msrca	106	130	89	358962	4479673	4489204	4468382	176783	102004	10	18	68,87	0	0	0	0	0	0	0	85	4156613	9	3	3	233103	92	11	11	112,14	13,41	11	0	0	0	84,806	1,052	86	40930	358962	358962	NA	NA	13873	3274	1	1	NA	NA	2	6
RS-M-Msrca	58	63	53	241348	4246144	4247935	4242597	142742	102371	12	21	68,9	0	0	0	0	0	0	0	47	4009279	4	2	2	165608	77	6	6	120,33	9,38	6	0	0	0	65,701	1,076	74	37848	241348	241348	NA	NA	22439	NA	1	1	NA	NA	2	NA
RS-H-Sga	577	12186	511	75323	4211737	5704978	4164683	12872	6960	96	204	68,7	0	0	0	0	0	0	0	551	4146869	1	0	0	435	2	0	0	3,11	0	0	0	0	0	63,744	1,003	62	9685	75323	61836	NA	NA	1877	NA	1	2	NA	NA	14	NA
RS-M-Sga	830	1032	726	44874	4563433	4621116	4486986	9224	4941	150	321	68,79	0	0	0	0	0	0	0	798	4430364	10	1	0	28078	62	8	8	62,52	8,07	8	0	0	0	98,429	1,058	100	17080	39550	39550	NA	NA	12049	4747	2	2	NA	NA	4	7
RS-H-Soap	720	7436	613	45522	4440636	5220141	4360313	11128	5955	121	259	68,88	0	0	0	0	0	0	0	692	4366531	2	0	0	3174	49	0	0	69,39	0	0	0	0	0	70,033	1,005	67	12235	40274	40274	NA	NA	2422	NA	2	2	NA	NA	9	NA
RS-M-Soap	354	441	302	115051	4527360	4554476	4489150	33829	16889	44	88	68,83	0	0	0	0	0	0	0	322	4382974	5	0	1	53160	63	3	3	70,79	3,37	3	0	0	0	88,26	1,025	88	20901	115051	115051	NA	NA	8234	1536	1	1	NA	NA	4	11
RS-H-Spades	163	350	134	291333	4628908	4670077	4607692	74486	47310	19	38	68,83	1	1	0	0	1	4413	0	144	4486966	5	1	5	34389	37	1	1	37,61	1,02	1	0	691	14,93	97,752	1,093	105	34817	291333	291333	NA	NA	17512	12038	1	1	NA	NA	2	4
RS-M-Spades	105	275	100	286217	4588344	4618855	4584948	118093	53389	15	30	68,81	0	0	0	0	0	0	0	86	4299820	10	3	6	181001	30	5	5	30,34	5,06	5	0	466	10,16	98,161	1,086	110	33626	286217	286217	NA	NA	30601	22006	1	1	NA	NA	2	3
RS-H-Velvet	586	798	513	59062	4475470	4525236	4422515	13807	7500	98	207	68,76	0	0	0	0	0	0	0	564	4381207	1	0	0	1455	17	0	0	18,38	0	0	0	0	0	91,713	1,004	95	19195	59062	53938	NA	NA	11754	2953	1	2	NA	NA	4	8
RS-M-Velvet	332	655	307	71713	4485514	4537774	4467985	24347	14804	58	115	68,77	0	0	0	0	0	0	0	312	4389039	2	0	1	6257	25	0	0	27,94	0	0	0	0	0	88,728	1,008	96	19177	71713	70664	NA	NA	11548	2725	1	2	NA	NA	4	9
RS-H-Abyss	520	1557	464	66408	4542138	4633465	4501467	13523	8662	98	205	68,72	0	0	0	0	0	0	0	180	1248267	8	1	5	109161	180	15	20	5,72	0,48	15	0	8	0,18	98,706	1,012	2872	66408	19178	12376	9239	NA	14570	8910	58	108	125	NA	66	139
RS-M-Abyss	382	846	339	71578	4503182	4567617	4474301	22050	11736	67	137	68,77	0	0	0	0	0	0	1	140	1350401	1	0	0	49	56	13	49	1,78	0,41	11	2	0	0	98,809	1,004	2938	71578	27255	20225	13579	NA	22413	11675	41	74	84	NA	48	96
RS-H-Cabog	534	539	531	41321	4214745	4216057	4212622	12421	7179	111	222	68,94	0	0	0	0	0	0	2	147	1006862	18	1	3	64764	516	34	103	16,59	1,09	30	4	0	0	97,583	1,017	2748	41321	15593	10836	9631	NA	12812	7439	74	135	129	NA	82	162
RS-M-Cabog	146	148	145	127844	3952525	3952878	3952023	41794	22363	30	64	69,06	2	2	0	0	2	26700	1	27	717607	7	2	4	159388	181	15	25	5,92	0,49	14	1	210	5,31	95,903	1,012	2928	127843	48536	30292	28128	NA	41176	20375	22	42	36	NA	25	53
RS-H-Mira	640	1581	446	110511	4494266	4725855	4355336	18568	9191	69	154	68,89	0	0	0	0	0	0	1	346	1191404	17	0	5	106702	417	31	138	13,12	0,98	26	5	241	5,36	99,713	1,005	2939	110511	26189	16873	13691	NA	22895	11821	40	77	81	NA	43	93
RS-M-Mira	731	885	528	67456	4609809	4662776	4462783	15792	8236	90	191	68,75	0	0	0	0	0	0	1	395	1258616	19	2	4	155716	1073	150	299	33,83	4,73	141	9	119	2,58	99,487	1,007	2888	67456	22191	15190	10627	NA	17344	9861	52	96	111	NA	59	119
RS-H-Msrca	106	130	89	358962	4479673	4489204	4468382	176783	102004	10	18	68,87	0	0	0	0	0	0	3	36	561015	16	1	2	721545	2285	37	118	71,78	1,16	33	4	0	0	99,844	1,004	3111	358962	200886	142663	133887	NA	196511	131520	7	11	11	NA	7	12
RS-M-Msrca	58	63	53	241348	4246144	4247935	4242597	142742	102371	12	21	68,9	1	1	0	0	1	20091	1	12	440523	10	2	2	599469	165	15	22	5,18	0,47	14	1	0	0	99,936	1,007	3115	241348	170720	128010	113534	NA	142742	102371	8	14	13	NA	9	16
RS-H-Sga	577	12186	511	75323	4211737	5704978	4164683	12872	6960	96	204	68,7	0	0	0	0	0	0	0	222	1159818	8	0	0	51105	42	5	6	1,4	0,17	5	0	0	0	93,97	1,002	2686	75323	16853	11565	9041	NA	13378	6836	62	119	116	NA	69	153
RS-M-Sga	830	1032	726	44874	4563433	4621116	4486986	9224	4941	150	321	68,79	0	0	0	0	0	0	0	241	1267041	14	1	0	112159	27	20	78	0,86	0,63	15	5	0	0	99,021	1,009	2688	39550	12269	8739	5261	NA	8742	4922	86	163	210	NA	108	232
RS-H-Soap	720	7436	613	45522	4440636	5220141	4360313	11128	5955	121	259	68,88	0	0	0	0	0	0	5	290	1275221	9	0	1	15920	775	243	626	24,66	7,73	221	22	0	0	98,548	1,002	2745	45511	15123	9902	7420	NA	11461	6551	72	137	148	NA	81	173
RS-M-Soap	354	441	302	115051	4527360	4554476	4489150	33829	16889	44	88	68,83	0	0	0	0	0	0	6	149	1259109	10	1	1	95782	35	30	45	1,11	0,95	28	2	0	0	99,152	1,01	2967	115051	42560	32618	24662	NA	36571	21145	26	48	50	NA	29	56
RS-H-Spades	163	350	134	291333	4628908	4670077	4607692	74486	47310	19	38	68,83	1	1	0	0	1	74486	2	62	869993	11	0	8	520631	138	22	29	4,33	0,69	21	1	691	14,93	99,856	1,017	3088	291332	116634	74016	53406	NA	87434	52685	11	20	23	NA	12	24
RS-M-Spades	105	275	100	286217	4588344	4618855	4584948	118093	53389	15	30	68,81	0	0	0	0	0	0	3	38	835384	14	2	6	554424	223	17	70	7,03	0,54	12	5	466	10,16	99,926	1,004	3106	286217	131101	115061	89068	NA	120555	59218	10	16	16	NA	10	18
RS-H-Velvet	586	798	513	59062	4475470	4525236	4422515	13807	7500	98	207	68,76	0	0	0	0	0	0	2	206	1341097	4	0	0	269	300	17	61	9,58	0,54	15	2	0	0	98,256	1	2785	59056	18718	12713	8932	NA	13819	7605	58	110	126	NA	69	145
RS-M-Velvet	332	655	307	71713	4485514	4537774	4467985	24347	14804	58	115	68,77	1	1	0	0	1	70664	6	132	1334482	2	0	0	3519	266	26	155	8,45	0,83	21	5	0	0	98,682	1	2955	71713	33352	23747	18548	NA	26047	15923	35	64	67	NA	38	76
RS-H-Abyss	520	1557	464	66408	4542138	4633465	4501467	13523	8662	98	205	68,72	1	1	0	0	1	8523	1	385	3423279	13	0	8	178575	95	6	6	10,38	0,66	6	0	8	0,18	96,484	1,034	778	36852	31941	28694	NA	NA	11629	7197	11	19	NA	NA	26	51
RS-M-Abyss	382	846	339	71578	4503182	4567617	4474301	22050	11736	67	137	68,77	0	0	0	0	0	0	1	298	3589043	1	0	0	1228	76	5	5	8,33	0,55	5	0	0	0	96,735	1,001	811	66861	48079	39436	NA	NA	20189	10662	8	14	NA	NA	14	30
RS-H-Cabog	534	539	531	41321	4214745	4216057	4212622	12421	7179	111	222	68,94	1	1	0	0	1	3870	1	399	3249316	13	0	2	72732	388	41	90	43,67	4,62	38	3	0	0	94,206	1,006	737	35518	25608	22317	NA	NA	10333	4666	15	25	NA	NA	28	61
RS-M-Cabog	146	148	145	127844	3952525	3952878	3952023	41794	22363	30	64	69,06	2	2	0	0	2	84753	1	105	2902044	8	1	4	138273	102	4	4	11,54	0,45	4	0	210	5,31	93,764	1,034	810	88873	95358	88357	NA	NA	30364	22288	5	7	NA	NA	10	19
RS-H-Mira	640	1581	446	110511	4494266	4725855	4355336	18568	9191	69	154	68,89	1	1	0	0	1	5798	1	514	3377470	16	0	5	176081	399	48	55	42,86	5,16	47	1	241	5,36	98,719	1,011	806	45180	47771	44061	NA	NA	16769	9732	8	13	NA	NA	18	36
RS-M-Mira	731	885	528	67456	4609809	4662776	4462783	15792	8236	90	191	68,75	3	3	0	0	3	46723	1	616	3549022	18	0	3	109452	447	43	44	47,91	4,61	43	0	119	2,58	98,937	1,022	815	49959	36319	31422	NA	NA	16317	9118	10	17	NA	NA	19	38
RS-H-Msrca	106	130	89	358962	4479673	4489204	4468382	176783	102004	10	18	68,87	1	1	0	0	1	557	1	64	2820865	14	1	3	713870	683	6	6	73,26	0,64	6	0	0	0	99,389	1,009	882	200886	326722	242553	NA	NA	136269	104542	2	3	NA	NA	3	5
RS-M-Msrca	58	63	53	241348	4246144	4247935	4242597	142742	102371	12	21	68,9	1	1	0	0	1	563	2	39	2600138	9	2	3	692588	152	9	9	16,13	0,95	9	0	0	0	99,942	1,015	894	205410	235641	204110	NA	NA	165053	128010	2	4	NA	NA	3	5
RS-H-Sga	577	12186	511	75323	4211737	5704978	4164683	12872	6960	96	204	68,7	0	0	0	0	0	0	1	448	3253730	14	0	0	97424	8	4	4	0,93	0,47	4	0	0	0	91,055	1,002	724	37897	33248	27716	NA	NA	12103	5043	11	19	NA	NA	27	56
RS-M-Sga	830	1032	726	44874	4563433	4621116	4486986	9224	4941	150	321	68,79	0	0	0	0	0	0	1	637	3531070	16	0	0	96993	13	4	4	1,41	0,43	4	0	0	0	98,047	1,012	757	44874	23585	18856	NA	NA	9538	4761	16	27	NA	NA	30	66
RS-H-Soap	720	7436	613	45522	4440636	5220141	4360313	11128	5955	121	259	68,88	1	1	0	0	1	11354	3	585	3489132	4	0	0	32130	235	22	219	25,59	2,4	17	5	0	0	97,368	1,004	764	35514	26876	24134	NA	NA	11091	6041	15	24	NA	NA	27	56
RS-M-Soap	354	441	302	115051	4527360	4554476	4489150	33829	16889	44	88	68,83	0	0	0	0	0	0	2	275	3553074	11	0	0	45541	7	5	12	0,76	0,54	4	1	0	0	98,048	1,005	830	64633	71815	65205	NA	NA	36020	20818	6	9	NA	NA	10	19
RS-H-Spades	163	350	134	291333	4628908	4670077	4607692	74486	47310	19	38	68,83	0	0	0	0	0	0	2	113	3366868	11	0	7	316472	141	8	41	15,11	0,86	7	1	691	14,93	98,947	1,035	866	201460	201460	131485	NA	NA	96559	40514	2	4	NA	NA	4	8
RS-M-Spades	105	275	100	286217	4588344	4618855	4584948	118093	53389	15	30	68,81	1	1	0	0	1	134342	1	67	2886590	13	0	4	746661	150	9	32	16,02	0,96	8	1	466	10,16	99,294	1,02	874	143857	202404	174187	NA	NA	93962	72489	2	4	NA	NA	4	7
RS-H-Velvet	586	798	513	59062	4475470	4525236	4422515	13807	7500	98	207	68,76	1	1	0	0	1	2649	2	448	3559995	2	0	0	6116	97	5	5	10,67	0,55	5	0	0	0	96,387	1,001	760	39528	33564	31078	NA	NA	12775	5372	12	19	NA	NA	23	51
RS-M-Velvet	332	655	307	71713	4485514	4537774	4467985	24347	14804	58	115	68,77	0	0	0	0	0	0	2	247	3527037	3	0	0	39136	265	5	5	28,86	0,54	5	0	0	0	97,377	1,001	817	46867	50143	46959	NA	NA	20694	13131	8	13	NA	NA	16	29
RS-H-Abyss	520	1557	464	66408	4542138	4633465	4501467	13523	8662	98	205	68,72	0	0	0	0	0	0	0	485	4234064	11	0	9	190859	62	42	73	58,56	39,67	41	1	8	0,18	93,043	1,105	76	28877	66408	55823	NA	NA	7038	3395	1	2	NA	NA	4	10
RS-M-Abyss	382	846	339	71578	4503182	4567617	4474301	22050	11736	67	137	68,77	0	0	0	0	0	0	0	353	4347876	5	1	4	46321	40	2	2	37,22	1,86	2	0	0	0	95,333	1,002	75	22066	71578	66861	NA	NA	7421	2771	1	2	NA	NA	5	11
RS-H-Cabog	534	539	531	41321	4214745	4216057	4212622	12421	7179	111	222	68,94	0	0	0	0	0	0	0	526	4188359	6	0	1	14792	14	1	1	125,92	8,99	1	0	0	0	9,749	1,043	4	4266	40728	39333	NA	NA	NA	NA	2	3	NA	NA	NA	NA
RS-M-Cabog	146	148	145	127844	3952525	3952878	3952023	41794	22363	30	64	69,06	0	0	0	0	0	0	0	144	3920624	2	0	1	30933	0	1	1	0	152,21	1	0	210	5,31	0,576	1,473	1	657	127844	127844	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-H-Mira	640	1581	446	110511	4494266	4725855	4355336	18568	9191	69	154	68,89	2	2	0	0	1	13094	2	553	4380677	11	0	3	25183	117	49	49	143,21	59,98	49	0	241	5,36	71,637	1,091	17	7641	110511	110511	NA	NA	740	NA	1	1	NA	NA	41	NA
RS-M-Mira	731	885	528	67456	4609809	4662776	4462783	15792	8236	90	191	68,75	3	3	0	0	1	13107	4	677	4452850	14	1	3	30917	118	8	8	110,25	7,47	8	0	119	2,58	96,325	1,162	68	18822	67456	64176	NA	NA	5500	2563	1	2	NA	NA	6	15
RS-H-Msrca	106	130	89	358962	4479673	4489204	4468382	176783	102004	10	18	68,87	0	0	0	0	0	0	0	85	4028196	15	0	4	420752	78	11	42	281,3	39,67	10	1	0	0	24,313	1,108	15	8261	358962	358962	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-M-Msrca	58	63	53	241348	4246144	4247935	4242597	142742	102371	12	21	68,9	2	2	0	0	2	7536	0	47	3866980	6	2	2	363621	58	3	3	539,94	27,93	3	0	0	0	9,97	1,367	5	5388	241348	241348	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-H-Sga	577	12186	511	75323	4211737	5704978	4164683	12872	6960	96	204	68,7	0	0	0	0	0	0	0	527	4088198	7	0	1	55480	12	1	1	17,72	1,48	1	0	0	0	59,38	1,005	36	6834	75323	61836	NA	NA	857	NA	1	2	NA	NA	29	NA
RS-M-Sga	830	1032	726	44874	4563433	4621116	4486986	9224	4941	150	321	68,79	0	0	0	0	0	0	0	786	4364818	16	1	5	84325	48	35	38	43,69	31,85	35	0	0	0	96,342	1,04	74	13892	39550	36957	NA	NA	7385	2816	2	3	NA	NA	6	13
RS-H-Soap	720	7436	613	45522	4440636	5220141	4360313	11128	5955	121	259	68,88	0	0	0	0	0	0	0	659	4356899	4	0	1	11431	90	1	1	124,58	1,38	1	0	0	0	63,345	1,001	28	4851	40274	40274	NA	NA	838	NA	2	2	NA	NA	37	NA
RS-M-Soap	354	441	302	115051	4527360	4554476	4489150	33829	16889	44	88	68,83	0	0	0	0	0	0	2	315	4344231	10	0	3	79867	94	17	18	93,38	16,89	17	0	0	0	88,267	1,03	59	12631	115051	115051	NA	NA	4908	2170	1	1	NA	NA	8	16
RS-H-Spades	163	350	134	291333	4628908	4670077	4607692	74486	47310	19	38	68,83	1	1	0	0	1	4429	0	136	4230197	9	0	8	272460	52	9	9	47,08	8,15	9	0	691	14,93	97,062	1,141	85	46425	291333	291333	NA	NA	22132	4875	1	1	NA	NA	2	4
RS-M-Spades	105	275	100	286217	4588344	4618855	4584948	118093	53389	15	30	68,81	0	0	0	0	0	0	0	74	3766185	17	5	10	699531	47	6	6	52,73	6,73	6	0	466	10,16	98,164	1,095	83	26351	286217	286217	NA	NA	16145	6156	1	1	NA	NA	3	6
RS-H-Velvet	586	798	513	59062	4475470	4525236	4422515	13807	7500	98	207	68,76	0	0	0	0	0	0	0	556	4325887	5	1	4	42175	28	2	2	26,5	1,89	2	0	0	0	93,703	1,005	74	17843	59062	53938	NA	NA	6258	2710	1	2	NA	NA	6	13
RS-M-Velvet	332	655	307	71713	4485514	4537774	4467985	24347	14804	58	115	68,77	0	0	0	0	0	0	0	308	4321147	4	1	4	62943	36	4	4	35,99	4	4	0	0	0	88,829	1,001	72	19145	71713	70664	NA	NA	13396	2513	1	2	NA	NA	4	11
RS-H-Abyss	520	1557	464	66408	4542138	4633465	4501467	13523	8662	98	205	68,72	0	0	0	0	0	0	0	505	4312221	10	1	7	190574	5	5	7	15,98	15,98	5	0	8	0,18	91,272	1,162	26	19014	66408	66408	NA	NA	19014	2067	1	1	NA	NA	1	3
RS-M-Abyss	382	846	339	71578	4503182	4567617	4474301	22050	11736	67	137	68,77	0	0	0	0	0	0	0	375	4445631	2	1	2	22704	0	5	7	0	15,52	5	0	0	0	93,72	1,002	26	25932	71578	71578	NA	NA	25932	2256	1	1	NA	NA	1	2
RS-H-Cabog	534	539	531	41321	4214745	4216057	4212622	12421	7179	111	222	68,94	0	0	0	0	0	0	0	529	4182857	4	0	0	29874	6	2	2	375,23	125,08	2	0	0	0	4,31	1,26	1	1188	41321	41321	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-M-Cabog	146	148	145	127844	3952525	3952878	3952023	41794	22363	30	64	69,06	0	0	0	0	0	0	0	143	3903420	3	0	1	48156	1	0	0	137,17	0	0	0	210	5,31	1,965	1,302	0	583	127844	127844	NA	NA	NA	NA	1	1	NA	NA	NA	NA
RS-H-Mira	640	1581	446	110511	4494266	4725855	4355336	18568	9191	69	154	68,89	0	0	0	0	0	0	0	613	4355615	8	1	3	107968	52	1	1	186,02	3,58	1	0	241	5,36	78,307	1,056	12	4476	110511	110511	NA	NA	1442	546	1	1	NA	NA	8	19
RS-M-Mira	731	885	528	67456	4609809	4662776	4462783	15792	8236	90	191	68,75	1	1	0	0	1	20420	0	714	4475798	10	2	2	93904	17	1	6	48,6	2,86	0	1	119	2,58	99,733	1,095	27	12698	67456	67456	NA	NA	7722	3456	1	1	NA	NA	2	4
RS-H-Msrca	106	130	89	358962	4479673	4489204	4468382	176783	102004	10	18	68,87	1	1	0	0	1	797	0	96	3701100	7	1	2	746744	11	6	13	36,46	19,89	5	1	0	0	81,739	1,063	23	28165	358962	358962	NA	NA	28165	28165	1	1	NA	NA	1	1
RS-M-Msrca	58	63	53	241348	4246144	4247935	4242597	142742	102371	12	21	68,9	0	0	0	0	0	0	0	51	3696035	6	0	0	516833	15	8	13	46,6	24,85	8	0	0	0	86,765	1,034	27	31896	241348	241348	NA	NA	31896	31896	1	1	NA	NA	1	1
RS-H-Sga	577	12186	511	75323	4211737	5704978	4164683	12872	6960	96	204	68,7	0	0	0	0	0	0	0	555	4132778	5	0	0	57776	5	0	0	23,9	0	0	0	0	0	56,385	1,013	11	3590	75323	75323	NA	NA	615	NA	1	1	NA	NA	14	NA
