#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
#Std. deviation	1.789e+06	9.885e+05	8.098e+05	4.986e+05	2.012e+05	7.968e+04	4.432e+04	3.305e+04	3114	691.1	543.9	237.2	218.5	141.3	64.3	43.31	33.28	18.05	13.84	9.345	5.493	4.836	4.122	3.535	1.805	1.626	0.1648
#Proportion of variance explained	0.6238	0.1903	0.1277	0.04843	0.007885	0.001237	0.0003827	0.0002128	1.889e-06	9.306e-08	5.762e-08	1.096e-08	9.3e-09	3.892e-09	8.054e-10	3.655e-10	2.157e-10	6.35e-11	3.73e-11	1.701e-11	5.877e-12	4.555e-12	3.31e-12	2.434e-12	6.347e-13	5.149e-13	5.29e-15
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
c2	6.102e-05	1.43e-05	-1.913e-05	-0.0001233	0.0005761	-0.0001509	-0.0001961	-0.0004083	0.003445	-0.01736	0.03468	-0.03605	0.7355	0.05642	0.01507	-0.003352	-0.6284	-0.006805	-0.1842	-0.04603	-0.01497	-0.146	-0.003125	-0.01415	-0.0004564	-0.009043	-0.0004214
c3	-0.05317	-0.05313	-0.03846	0.06758	-0.6638	-0.03404	-0.7039	0.2258	-0.005414	-0.0005913	0.005481	-0.001071	0.0002768	-0.0002263	4.054e-05	7.982e-05	7.935e-05	2.679e-05	0.0001048	-3.333e-05	-1.409e-05	3.941e-06	9.741e-07	2.19e-05	-6.887e-07	-1.774e-06	1.374e-07
c4	-0.01714	-0.178	-0.6877	-0.7003	-0.033	0.05765	0.01648	0.00959	-0.0002457	-0.000243	-2.944e-05	-0.0003696	8.935e-05	-0.000899	0.0001309	-1.676e-05	0.0001477	-1.65e-05	6.761e-06	1.981e-05	-1.432e-05	-5.499e-06	6.076e-06	-8.42e-06	-8.415e-07	1.612e-06	-9.54e-08
c5	-0.02356	-0.03004	-0.009801	0.03617	-0.3075	0.2037	-0.009369	-0.9279	-0.005882	0.002977	-0.00036	-0.0006625	-0.0003177	-0.0006369	-0.0001681	-0.0001256	-0.000228	2.873e-05	-0.0001594	0.0001047	2.801e-05	1.052e-05	9.681e-07	2.095e-06	5.739e-06	6.012e-06	3.042e-07
c6	1.124e-05	5.768e-06	5.073e-07	-1.954e-05	9.929e-05	-1.358e-06	3.176e-05	-0.0001956	0.0008841	-0.003303	0.007595	0.001445	0.09109	0.004282	0.01346	-0.01664	-0.1723	-0.1677	0.9476	0.1533	0.08173	-0.03593	0.04747	-0.0411	-0.002898	0.005701	-0.0001585
c7	2.838e-06	-2.281e-06	2.157e-07	-3.187e-06	2.336e-05	-1.033e-06	7.881e-05	-0.0001323	2.16e-05	5.025e-05	0.007187	-0.01024	0.009002	-0.01121	-0.0008993	-0.006537	0.0265	-0.007203	0.1385	-0.964	0.1743	0.04205	0.1317	-0.003366	0.005053	-0.02773	7.985e-05
c8	-5.153e-06	1.254e-05	-1.81e-05	1.56e-05	1.917e-06	-2.495e-06	1.555e-05	2.038e-05	-5.051e-05	0.0001557	0.0009084	0.00447	0.0004979	-0.00342	0.004764	-0.002252	-0.01265	-0.01036	-0.02856	0.06644	0.05739	-0.03851	0.5838	0.5834	0.05011	0.5531	-0.001008
c9	-2.399e-06	5.003e-06	-6.697e-06	6.032e-06	8.204e-07	-7.603e-06	1.155e-05	1.725e-05	-0.0001336	-8.98e-05	0.001025	0.003002	-0.0002075	-0.004352	0.001143	-0.002069	-0.005948	-0.01142	-0.03122	0.1005	0.1264	0.02779	0.426	0.3297	0.02769	-0.8252	0.001073
c10	-0.1887	0.4791	-0.6677	0.5342	0.04396	-0.0329	0.02435	-0.004926	0.007491	5.411e-05	-0.0007682	9.906e-05	-5.625e-05	0.0004404	-4.635e-05	8.93e-06	-8.288e-05	1.183e-05	-3.011e-06	-1.562e-05	9.99e-06	4.435e-06	-2.18e-05	-1.495e-05	-1.15e-06	-7.79e-06	1.823e-08
c11	-3.617e-06	6.785e-06	-6.814e-06	7.21e-06	1.892e-06	-1.284e-05	-1.884e-05	-1.629e-06	-0.001134	0.001734	0.001038	0.01134	-0.000133	0.005389	0.002279	0.001768	-0.01148	0.05636	-0.02032	0.0273	-0.3638	0.1463	0.6518	-0.644	0.0317	0.03283	-0.0003188
c12	7.933e-05	-7.006e-06	-3.334e-05	-3.938e-05	0.0004296	-0.0004477	-0.0002478	-0.000794	0.001615	-0.009384	0.01297	-0.009944	0.6492	0.1777	-0.05804	0.002444	0.7149	0.01529	0.07002	0.04109	0.005686	0.1574	-0.002417	0.01965	0.0002536	0.00857	0.0004554
c13	0.9327	-0.1769	-0.2099	0.2238	-0.02237	-0.06272	-0.004298	-0.01333	-0.000342	7.879e-05	1.986e-05	0.0004255	-0.0002154	0.0008125	-0.0001188	1.176e-05	-0.0001523	8.434e-06	-1.063e-05	-1.693e-05	1.005e-05	1.731e-06	-4.807e-06	6.591e-06	1.171e-07	-1.958e-06	1.279e-07
c14	-3.847e-06	-7.332e-06	-5.63e-06	2.643e-06	2.138e-05	-1.767e-05	-3.489e-05	8.462e-05	-0.001391	-0.0009927	-0.0009883	-0.006256	-0.0003157	-0.007697	0.0003441	-0.0182	-0.03187	-0.01525	-0.1267	0.1651	0.8905	0.174	0.126	-0.3225	-0.03616	0.1027	-0.002179
c15	-0.2982	-0.8375	-0.1885	0.3951	0.1063	-0.07295	0.0374	0.0004391	0.002382	0.0002454	0.0004767	0.0005547	-0.0001799	0.0009449	-0.0001206	5.426e-06	-0.0001425	2.991e-06	-8.966e-06	-1.495e-05	3.174e-06	5.993e-06	-8.335e-06	7.956e-06	3.052e-07	-2.322e-06	2.348e-07
c16	-0.00184	0.002084	-0.004947	0.00475	0.006448	0.001924	0.004565	0.004728	-0.9909	-0.003916	0.0994	-0.08408	-0.007521	0.03013	0.004653	-0.002642	-0.001067	-0.0006844	0.0004327	0.0009044	-0.001475	-0.0003809	-0.0003962	0.001009	0.0001546	-8.905e-05	2.841e-06
c17	-0.0001023	0.000146	-0.000243	0.0002248	0.0002296	-4.156e-05	-0.0001108	0.0003725	-0.04182	0.02823	0.0162	0.351	0.03659	-0.2965	-0.8833	0.06007	-0.02677	-0.01441	0.003422	0.000545	0.0005242	0.001279	-0.0003451	0.0001128	0.006607	0.002022	-3.52e-05
c18	-0.000192	0.0003088	-0.000435	0.0003358	0.0002933	-1.237e-05	-0.0006049	0.000463	-0.07631	0.1784	0.01719	0.8228	0.09013	-0.2912	0.4359	-0.0123	0.04105	-0.0007054	-0.006473	-0.004918	0.005817	-0.002536	-0.009845	-0.0007543	-0.006202	-0.0002711	4.27e-05
c19	-0.0002409	-0.0007928	-0.0003387	0.0006048	0.001243	0.001604	-0.007626	0.000545	-0.1012	-0.1663	-0.9776	0.02831	0.03854	-0.03209	0.008359	0.04742	-0.009601	0.02036	0.006699	-0.006101	0.002489	-0.006677	0.002696	-0.0002208	-0.0001457	-0.000779	-2.046e-05
