#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	2.808	2.137	1.432	1.406	1.1	0.9767	0.82	0.7611	0.5117	0.5101	0.3545	0.3392	0.2878	0.2647	0.2625	0.2354	0.1535	0.1414	0.0987	0.08554	0.04474
#Proportion of variance explained	0.3756	0.2175	0.09759	0.09418	0.05759	0.04542	0.03202	0.02758	0.01247	0.01239	0.005985	0.00548	0.003944	0.003336	0.003281	0.002638	0.001122	0.0009521	0.0004639	0.0003484	9.532e-05
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
23	0.8651	0.198	1.509	-1.078	-0.359	-0.4018	1.157	-0.04929	0.08455	0.622	-0.5474	-0.6124	0.419	-0.541	-0.1062	0.09586	0.1641	-0.04699	-0.2277	-0.04153	-0.0042
24	-0.5988	1.553	3.162	2.969	0.04448	0.4416	2.056	0.9612	-0.4181	-0.5296	-0.2541	-0.0146	-0.5708	0.2142	-0.08461	-0.0248	0.07011	0.04608	-0.1074	-0.03235	-0.09299
25	-0.02995	-2.77	-1.173	-0.1698	5.409	-5.03	0.549	1.716	0.8393	0.347	0.3139	-0.08839	0.08125	0.2366	0.4743	-0.1682	0.0007049	0.6163	-0.07236	-0.07314	-0.09383
26	0.4869	-1.664	-0.7765	-0.7503	0.6281	0.1866	1.658	-0.7268	-0.5909	-0.2156	0.2315	-0.2632	0.06686	0.005789	0.09792	0.3862	-0.09701	-0.06256	0.09422	0.04142	-0.004462
27	0.4326	-1.628	-0.73	-0.8969	0.8828	0.05188	1.411	-0.5882	-0.502	0.1541	-0.003337	-0.2909	-0.3087	0.1673	0.1569	0.03436	-0.1014	-0.03466	0.06513	0.05808	0.003518
28	-0.6762	-4.343	-1.752	-1.531	1.719	1.692	1.765	1.178	-0.7239	1.293	0.01049	0.1075	-0.8924	0.3572	-0.1022	-0.7922	0.05527	0.05175	-0.03413	0.07662	0.08898
29	1.851	0.8234	-0.5555	-0.6377	0.8322	0.1051	0.9847	-0.9864	-0.4745	-0.04453	0.2351	-0.2303	-0.04278	0.06809	-0.01478	0.01959	-0.02981	-0.07526	0.0723	0.03761	0.001055
30	-0.05056	-3.373	-2.082	-1.008	1.451	1.289	2.116	0.8662	-0.8929	0.867	-0.08519	0.1868	-0.2087	0.2748	-0.1032	-0.2549	0.09337	0.04047	0.09659	0.05094	0.07815
31	0.37	-1.729	-0.9084	-0.7245	1.022	0.1019	1.426	-0.5521	-0.5477	0.4035	0.145	-0.3449	-0.4304	0.07888	0.09708	-0.1388	-0.01566	-0.1203	0.05065	0.07572	0.02041
32	1.941	1.021	-0.7878	-0.4666	0.7796	0.1335	1.078	-0.7952	-0.4509	-0.3066	0.09394	-0.3842	-0.1296	0.02473	0.04265	0.1172	0.1073	0.05127	0.07953	0.02932	0.002972
33	-12.04	5.434	-1.936	-1.78	2.098	1.207	2.157	-1.059	2.517	-0.3366	0.09296	-0.1551	-0.1593	0.2516	-0.01771	-0.01587	-0.2136	0.1726	-0.07632	0.07393	0.2099
