#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
#Std. deviation	2.151e+06	1.493e+06	9.134e+05	4.242e+05	2.374e+05	1.524e+05	3.567e+04	2.618e+04	1.645e+04	1.356e+04	1.09e+04	5102	2203	861.5	434.4	169.3	152.1	96.8	14.02	6.808	5.087	4.964	4.43	3.388	3.194	1.965	1.607	1.307	1.045	0.8158	0.6585	0.3176	0.004769	0	0
#Proportion of variance explained	0.5818	0.2803	0.1049	0.02263	0.00709	0.002921	0.00016	8.622e-05	3.402e-05	2.312e-05	1.496e-05	3.274e-06	6.106e-07	9.335e-08	2.373e-08	3.606e-09	2.909e-09	1.178e-09	2.472e-11	5.829e-12	3.255e-12	3.099e-12	2.468e-12	1.443e-12	1.283e-12	4.859e-13	3.25e-13	2.147e-13	1.374e-13	8.37e-14	5.454e-14	1.269e-14	2.861e-18	0	0
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
c15	3.351e-07	2.535e-05	6.538e-06	-6.215e-06	-5.784e-06	8.515e-07	-1.965e-07	-1.59e-05	-1.944e-05	-5.076e-05	-6.598e-05	0.0003106	0.0006203	0.0003222	0.003159	0.00158	-0.005315	0.004289	0.008571	0.04589	0.3766	-0.4276	-0.2303	0.1969	-0.01764	0.208	-0.2589	-0.1628	0.1582	-0.2571	-0.1402	0.007196	-0.1337	-0.05747	-0.5587
c16	0	0	0	0	0	8.272e-25	-2.819e-18	1.249e-16	-3.754e-15	4.735e-13	1.104e-13	-1.467e-12	6.171e-12	8.127e-12	4.507e-11	5.464e-10	-1.051e-09	-1.09e-08	4.223e-08	7.298e-07	-9.536e-07	-6.076e-07	4.489e-08	-3.816e-06	4.489e-07	3.733e-06	-2.577e-05	-3.539e-05	-1.923e-05	-0.0002278	-4.353e-05	-0.0002722	-0.9728	0.02075	0.2307
c17	2.577e-07	1.238e-06	-4.275e-07	-6.737e-07	1.23e-06	-2.248e-08	-2.61e-06	-1.989e-06	-5.082e-06	1.594e-05	-7.08e-06	-3.26e-05	-9.587e-05	-1.977e-05	0.0003172	5.356e-05	-0.002001	0.001272	-0.003655	0.002574	0.0115	-0.07006	-0.04808	0.03585	0.07303	-0.1514	0.3786	0.2484	-0.3631	0.4391	0.3161	0.009711	-0.1339	-0.05748	-0.5587
c18	2.428e-07	1.006e-05	2.29e-06	-7.328e-07	-1.698e-06	8.524e-06	5.492e-05	-7.895e-05	-1.843e-05	-0.0001192	-0.0001083	0.0002436	0.0008435	-0.000126	0.001074	0.004477	-0.004945	0.003338	-0.01872	0.07234	0.1973	-0.1743	0.1704	0.03942	-0.08996	-0.8596	0.2133	-0.04448	0.1212	-0.2495	-0.1512	0.01419	5.186e-05	2.077e-06	2.258e-06
c19	0.01753	0.9656	0.1895	-0.1459	0.08458	-0.02726	0.007636	-0.04368	0.0027	-0.009456	0.0001712	-0.002079	-0.00832	-0.0002643	5.971e-05	-0.0001866	0.0004728	-0.00016	-4.683e-06	-4.4e-06	-2.398e-05	1.202e-05	1.219e-05	-8.786e-07	-2.338e-06	-2.645e-06	-2.221e-06	-1.029e-06	-3.285e-06	2.346e-06	-1.818e-06	-4.75e-07	-1.715e-10	-2.349e-12	-1.73e-11
c20	-2.585e-06	1.357e-05	1.283e-05	3.199e-06	-2.911e-05	-1.993e-05	-1.142e-05	2.464e-06	-4.362e-05	-0.0001188	0.0001305	-0.0001215	0.001177	0.0006483	0.004594	-0.006893	0.003362	-0.008557	0.01002	0.6676	0.4906	0.3826	0.08058	-0.1338	-0.3233	0.1301	0.08868	-0.05612	-0.01519	0.05475	0.0691	0.04585	-2.842e-05	-2.64e-07	-1.405e-06
c21	-1.73e-06	-1.89e-05	-1.923e-05	-0.0001378	7.25e-05	-6.435e-05	0.0002307	0.0003246	0.00261	-0.0004921	0.0001152	0.0002832	0.000464	-0.01074	0.007374	0.003864	-0.03108	-0.1055	0.9382	-0.2307	0.1631	0.1314	0.009128	0.04886	-0.04852	0.002211	0.06621	-0.005602	-0.00199	-0.01657	-0.008992	-0.02945	1.049e-05	-2.029e-07	2.604e-07
c22	-0.01547	-0.1385	-0.1558	-0.7927	0.4452	-0.358	-0.008718	-0.009724	-0.03088	-0.01379	0.0138	-0.0004738	0.002062	0.0007343	0.0005128	-0.0001604	0.0015	-9.956e-05	-4.991e-05	1.209e-05	-8.197e-06	-2.224e-05	5.256e-06	1.492e-05	-5.713e-06	-5.445e-06	-2.885e-07	-5.484e-06	-2.152e-06	-4.396e-07	2.649e-06	-1.235e-06	5.166e-10	-3.605e-11	-3.608e-11
c23	1.23e-07	2.504e-06	-7.01e-07	5.377e-07	1.143e-05	2.546e-05	5.516e-05	-5.241e-05	0.0001052	-0.0001249	-7.324e-06	0.000442	0.001083	-0.0002013	-0.0008265	0.0004512	-0.00596	-0.006683	0.02739	-0.01604	-0.1527	-0.4399	0.6043	-0.003866	-0.4453	0.3204	0.3237	0.006096	0.02882	-0.03557	-0.05024	-0.08121	2.569e-05	-3.016e-07	1.196e-06
c24	8.632e-08	9.11e-07	5.16e-07	1.918e-06	3.195e-06	3.089e-06	1.422e-05	-2.186e-05	1.281e-05	-1.559e-05	-2.077e-05	2.898e-05	6.847e-05	4.34e-05	0.0001029	0.0007429	-0.0009397	-0.002436	0.01071	-0.04979	-0.01032	-0.03356	0.1217	0.026	-0.008289	-0.05308	-0.1181	-0.1066	0.4356	-0.1063	0.854	0.1491	-5.929e-05	-4.909e-06	-9.389e-06
c25	3.73e-07	2.644e-06	-4.311e-07	1.417e-06	2.507e-06	5.591e-06	3.26e-05	-4.731e-05	6.003e-06	-3.605e-05	-3.642e-05	0.0002227	0.001106	-9.194e-05	0.0004165	-0.003206	-0.002756	0.002224	0.03313	-0.06508	0.08463	-0.1058	0.3503	-0.0461	-0.1815	-0.2018	-0.708	-0.115	-0.3534	0.3504	0.01994	0.1233	-8.904e-05	-2.633e-07	-3.343e-06
c26	-0.005082	-0.01449	-0.01268	0.3163	0.8637	0.3887	-0.02112	-0.001604	-0.004973	-0.03255	0.03029	-0.001614	0.0039	-0.0002242	0.0009238	-7.84e-05	0.001656	-0.0004307	1.868e-06	1.258e-05	1.387e-05	-5.691e-06	-1.662e-05	1.234e-05	1.212e-05	-5.481e-06	-2.464e-06	-4.403e-07	-3.452e-06	4.209e-07	-7.2e-07	3.859e-07	-8.928e-11	5.525e-12	-1.077e-11
c27	-0.0003559	0.007084	0.003144	-0.002074	-0.005407	0.0008128	0.0008211	-0.01872	0.01138	-0.04024	0.02813	0.3222	0.9383	0.03431	-0.1077	0.004784	0.00159	0.002292	0.000982	-0.0001114	-0.0002325	0.0005736	-0.0006132	-0.0006302	0.001977	0.0004063	0.0001639	0.0007912	0.000434	-1.538e-05	1.793e-07	-0.000124	1.367e-09	-1.279e-09	3.457e-10
